상가업소번호,가게명,리뷰 개수,긍정 리뷰 개수,부정 리뷰 개수,긍정 리뷰 비율,부정 리뷰 비율
MA010120220812118767,삼진식당,6,5,1,83.3,16.7
3315,오시리야,6,6,0,100.0,0.0
MA010120220814332467,크림온케이크,6,6,0,100.0,0.0
3303,동해횟집,6,6,0,100.0,0.0
MA010120220813591092,육연소,5,4,1,80.0,20.0
MA010120220814315030,펀비어킹 신촌 유플렉스점,5,5,0,100.0,0.0
MA010120220807595483,신의주찹쌀순대 신촌점,5,5,0,100.0,0.0
MA010120220800561009,통통돼지,5,5,0,100.0,0.0
MA010120220807383253,카페스페이스,5,5,0,100.0,0.0
MA010120220800603380,예체능,5,5,0,100.0,0.0
MA0101202212A0046050,달리는커피 신촌역점,5,5,0,100.0,0.0
MA010120220803088018,이자카야류 3호점,5,5,0,100.0,0.0
MA010120220810266213,마포깐풍기,5,5,0,100.0,0.0
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,5,5,0,100.0,0.0
MA010120220805124406,악동포차,5,5,0,100.0,0.0
MA010120220800590808,신촌영양센터,5,5,0,100.0,0.0
MA010120220800591343,남도벌교음식점,5,5,0,100.0,0.0
MA010120220800576684,죽해수산,5,5,0,100.0,0.0
MA010120220807172952,정원식당,5,5,0,100.0,0.0
MA010120220813502960,그대를 위한 커피,5,4,1,80.0,20.0
MA010120220809680034,수퍼파인,5,5,0,100.0,0.0
MA010120220800601500,진미오향왕족발,5,5,0,100.0,0.0
MA010120220808639676,신화장,5,5,0,100.0,0.0
MA010120220809686541,두꺼비로멘스 신촌점,5,5,0,100.0,0.0
MA010120220812400468,돈천동식당,5,5,0,100.0,0.0
MA010120220814377754,에그 앤드 스푼레이스,5,5,0,100.0,0.0
MA010120220812018795,one of c,5,5,0,100.0,0.0
MA010120220812082877,아임요거트&아이스크림 이화점,5,5,0,100.0,0.0
MA010120220812927048,한우곱창,5,5,0,100.0,0.0
MA010120220801792589,이자카야 류,5,5,0,100.0,0.0
MA010120220804245072,아키,5,5,0,100.0,0.0
MA010120220800595631,예소원,5,5,0,100.0,0.0
MA010120220805123375,이가네설렁탕,5,5,0,100.0,0.0
MA010120220813038140,초코블로썸,5,5,0,100.0,0.0
MA010120220800579717,목포집,5,5,0,100.0,0.0
MA010120220805448648,꼬뜨 레스토랑,5,5,0,100.0,0.0
MA010120220800560835,시골농장,5,5,0,100.0,0.0
MA010120220807975175,전주파전,5,5,0,100.0,0.0
MA010120220800632273,송학,5,5,0,100.0,0.0
MA010120220809744262,카페슬래시,5,5,0,100.0,0.0
MA010120220800111125,북카페파오,5,5,0,100.0,0.0
MA010120220812818551,굽네치킨 신촌점,5,5,0,100.0,0.0
MA010120220800586638,아비꼬 이대점,5,5,0,100.0,0.0
MA010120220800566652,함평면옥,4,4,0,100.0,0.0
MA010120220813217608,통통닭,4,4,0,100.0,0.0
MA010120220808707421,크리스터 치킨,4,4,0,100.0,0.0
MA010120220803108224,카페아늑,4,3,1,75.0,25.0
MA010120220800552873,예스터데이,4,4,0,100.0,0.0
MA010120220805486206,준코 연세대점,4,4,0,100.0,0.0
MA010120220814023984,오퍼스,4,4,0,100.0,0.0
MA010120220800586235,거품1,4,4,0,100.0,0.0
MA010120220813290927,서변동 마늘 떡볶이,4,4,0,100.0,0.0
MA010120220802680464,전주식당,4,4,0,100.0,0.0
MA010120220805094481,옥이네 김치찌개와 직화삼겹,4,4,0,100.0,0.0
MA010120220800583190,신촌양꼬치,4,4,0,100.0,0.0
MA010120220800555859,동해해물탕,4,4,0,100.0,0.0
MA010120220802283426,처갓집양념치킨 신촌점,4,4,0,100.0,0.0
MA010120220803993212,잉치킨 신촌점,4,4,0,100.0,0.0
MA010120220813257225,맛깔부대찌개두루치기,4,4,0,100.0,0.0
MA010120220802889441,쿠리야,4,4,0,100.0,0.0
MA010120220812539433,본도시락 신촌점,4,3,1,75.0,25.0
MA010120220800595655,the Panini,4,4,0,100.0,0.0
MA010120220814185142,기중상점,4,4,0,100.0,0.0
MA010120220804951955,내사랑,4,4,0,100.0,0.0
3309,써밋컬쳐 신촌,4,4,0,100.0,0.0
MA010120220813530011,티문 카페,4,4,0,100.0,0.0
MA010120220805124075,더진국 수육국밥 신촌점,4,4,0,100.0,0.0
MA010120220803166387,돈노코돈먹기 이대점,4,4,0,100.0,0.0
MA010120220804909387,LAFL,4,3,1,75.0,25.0
MA010120220804769252,피자스쿨 이대점,4,4,0,100.0,0.0
MA0101202210A0071454,세븐레드 홀덤펍 신촌점,4,4,0,100.0,0.0
MA010120220800220620,네오치킨 신촌점,4,4,0,100.0,0.0
MA010120220803007817,꼬숑돈까스,3,3,0,100.0,0.0
MA010120220800631918,할리비어 신촌점,3,1,2,33.3,66.7
MA010120220812535548,친구친구,3,3,0,100.0,0.0
MA010120220814081753,야바이,3,2,1,66.7,33.3
MA010120220800105723,1943 신촌점,3,2,1,66.7,33.3
MA010120220810398581,통큰갈비신촌본점,3,3,0,100.0,0.0
MA010120220809302952,비밀,3,3,0,100.0,0.0
MA010120220800560223,다모토리,3,3,0,100.0,0.0
MA010120220812841261,쏙만두,3,3,0,100.0,0.0
MA010120220812257392,정정아식당 신촌직영점,3,3,0,100.0,0.0
MA010120220800569215,디델리 이대점,3,2,1,66.7,33.3
MA010120220800602745,최완식참치,3,3,0,100.0,0.0
MA010120220807748970,엘라도수제아이스크림,3,3,0,100.0,0.0
MA010120220800583517,한울타리,3,3,0,100.0,0.0
MA010120220812510374,베이직프라이드치킨 신촌직영점,3,3,0,100.0,0.0
MA010120220811751808,플로루스,3,3,0,100.0,0.0
MA010120220800591035,영심이네감자탕,3,3,0,100.0,0.0
MA010120220806802183,은희네 돈까스,3,3,0,100.0,0.0
MA010120220810234211,시오램,3,3,0,100.0,0.0
MA010120220800909832,대명꼬기,3,3,0,100.0,0.0
MA010120220800599218,작은카페,3,2,1,66.7,33.3
MA010120220802762941,콩카페,3,3,0,100.0,0.0
MA010120220800590969,젊은소나무,3,3,0,100.0,0.0
MA010120220814234683,BHC치킨 신촌점,3,3,0,100.0,0.0
MA010120220800595106,압구정샤브샤브 신촌점,3,3,0,100.0,0.0
MA010120220800020038,무교동낙지골,3,3,0,100.0,0.0
MA010120220800586409,로프트,3,3,0,100.0,0.0
MA010120220813859396,걸작떡볶이치킨 신촌점,3,3,0,100.0,0.0
MA010120220811228684,키친31,3,3,0,100.0,0.0
MA010120220800147141,피자보이시나 신촌점,3,3,0,100.0,0.0
MA010120220813331038,파란상자,3,3,0,100.0,0.0
MA010120220800596127,쉬바펍,3,3,0,100.0,0.0
MA010120220801767160,2대족발,3,3,0,100.0,0.0
MA010120220800587728,홍대돈부리 신촌점,3,3,0,100.0,0.0
MA010120220800561737,종로김밥 신촌역점,3,3,0,100.0,0.0
MA010120220805198814,김밥천국,3,3,0,100.0,0.0
MA0101202301A0002457,스튜디오웝,3,3,0,100.0,0.0
MA010120220805061623,신촌브루스,3,3,0,100.0,0.0
MA010120220802508713,여래여거,3,3,0,100.0,0.0
MA010120220800588076,논지당,3,3,0,100.0,0.0
MA010120220813751747,썬더치킨 신촌연대점,3,3,0,100.0,0.0
MA010120220811679610,원할머니보쌈족발 신촌점,3,3,0,100.0,0.0
MA010120220812841645,허니꼬꼬,3,3,0,100.0,0.0
MA010120220800563846,동강참치,3,3,0,100.0,0.0
MA010120220800596231,다발김치찌개,2,2,0,100.0,0.0
MA010120220800578523,완차이,2,2,0,100.0,0.0
MA010120220808223808,영월다한우,2,2,0,100.0,0.0
MA010120220814253035,뉴욕11번가앤치킨클럽,2,2,0,100.0,0.0
MA010120220800766784,그릭데이이대본점,2,2,0,100.0,0.0
MA010120220800568433,신미불닭발,2,2,0,100.0,0.0
MA010120220806727161,카페 문베어,2,2,0,100.0,0.0
MA010120220808028883,휴카페,2,2,0,100.0,0.0
MA010120220805181658,바 틸트,2,2,0,100.0,0.0
MA010120220803867640,아소비바,2,2,0,100.0,0.0
MA010120220811453040,꽁술,2,2,0,100.0,0.0
MA010120220803740219,맥주바다,2,2,0,100.0,0.0
MA010120220804898837,라마커피,2,2,0,100.0,0.0
MA010120220814208764,인생이막창이네,2,1,1,50.0,50.0
MA010120220805990273,119등갈비,2,2,0,100.0,0.0
MA010120220812875850,고래고래신촌점,2,2,0,100.0,0.0
MA010120220800587831,대포,2,2,0,100.0,0.0
MA010120220813323422,카페언더우드,2,2,0,100.0,0.0
MA010120220809780261,카페프루티,2,2,0,100.0,0.0
MA010120220800639524,우리이동갈비,2,2,0,100.0,0.0
MA010120220813099356,스카이문 루프탑,2,2,0,100.0,0.0
MA010120220800609421,신촌다성수산,2,2,0,100.0,0.0
MA010120220800600193,장군찜닭,2,2,0,100.0,0.0
MA010120220800584198,이자카야 류 2호점,2,2,0,100.0,0.0
MA010120220801764491,일품92하우스,2,2,0,100.0,0.0
MA010120220808979566,하나,2,2,0,100.0,0.0
MA010120220803885449,고향,2,2,0,100.0,0.0
MA010120220803537612,논탄토,2,2,0,100.0,0.0
MA010120220813040056,셀리스도넛,2,2,0,100.0,0.0
MA010120220808339053,인생식당,2,1,1,50.0,50.0
MA010120220800588797,훼드라,2,2,0,100.0,0.0
MA010120220812678884,와사비,2,2,0,100.0,0.0
MA010120220813856807,리틀쿠바 현대백화점유플렉스신촌점,2,2,0,100.0,0.0
MA0101202211A0091750,오늘닭강정 동교동삼거리점,2,2,0,100.0,0.0
MA010120220800639972,한옥숯불돼지갈비,2,2,0,100.0,0.0
MA010120220800557544,준스그릴,2,2,0,100.0,0.0
MA010120220806977197,한바가지,2,2,0,100.0,0.0
3314,미분당,2,2,0,100.0,0.0
MA010120220801336301,제주돈1848,2,2,0,100.0,0.0
MA010120220813949933,이태리마담 신촌점,2,2,0,100.0,0.0
3312,프레퍼스다이어트푸드,2,2,0,100.0,0.0
MA010120220808121108,제육천재 마포점,2,2,0,100.0,0.0
MA010120220800565845,리버트리커피,2,2,0,100.0,0.0
MA010120220800639932,섬진강민물장어,2,2,0,100.0,0.0
MA010120220812684991,순살만공격 마포신촌점,2,2,0,100.0,0.0
MA010120220802741862,쿠마네꼬치,2,2,0,100.0,0.0
MA010120220800578495,샌드프레소 연대동문점,2,2,0,100.0,0.0
MA010120220806790112,푸른바다찜탕,1,1,0,100.0,0.0
3335,대족장,1,1,0,100.0,0.0
MA010120220812318844,비어어클락,1,1,0,100.0,0.0
MA010120220803884065,치킨더홈 서울이대점,1,1,0,100.0,0.0
MA010120220810016763,담산신촌본점,1,1,0,100.0,0.0
MA010120220811782267,잭아저씨족발&보쌈 홍대점,1,1,0,100.0,0.0
MA010120220805443355,호밀밭,1,0,1,0.0,100.0
MA010120220808285669,민주네 김밥,1,1,0,100.0,0.0
MA010120220813789777,언니네양식당,1,1,0,100.0,0.0
MA010120220812542174,막퍼주는집,1,1,0,100.0,0.0
3307,피망과토마토,1,1,0,100.0,0.0
MA010120220809672507,곱창이야기,1,1,0,100.0,0.0
MA010120220800759417,신촌오빠네옛날떡볶이,1,1,0,100.0,0.0
MA010120220813450473,신촌부추곱창,1,1,0,100.0,0.0
MA010120220806616403,김판석초밥,1,1,0,100.0,0.0
MA010120220803132740,청화원,1,1,0,100.0,0.0
MA010120220811490894,유닭스토리닭한마리신촌점,1,1,0,100.0,0.0
MA0101202209A0071725,메가MGC커피 신촌로터리점,1,1,0,100.0,0.0
MA010120220804760488,다모토리3,1,1,0,100.0,0.0
MA010120220809623899,살롱드느루,1,1,0,100.0,0.0
MA010120220804867487,우리집식당,1,1,0,100.0,0.0
MA010120220800601858,맵,1,1,0,100.0,0.0
MA010120220800588626,러프2,1,1,0,100.0,0.0
MA010120220803160054,낭만식탁,1,1,0,100.0,0.0
MA010120220800579864,정승찬임대사업,1,1,0,100.0,0.0
MA010120220812300944,치즈문,1,1,0,100.0,0.0
MA010120220808761370,왕십리곱창철판구이,1,1,0,100.0,0.0
MA010120220813844109,헤븐,1,1,0,100.0,0.0
MA010120220800602941,다모토리2,1,1,0,100.0,0.0
MA0101202302A0011741,퀸즈도그,1,1,0,100.0,0.0
MA010120220810887386,ATTA,1,1,0,100.0,0.0
MA010120220803964326,신촌김치삼겹살,1,1,0,100.0,0.0
MA010120220802964354,Dana Bakeshop,1,1,0,100.0,0.0
MA010120220803247828,스윗드로우 케이크,1,1,0,100.0,0.0
MA010120220800398537,포크라이언 커피,1,1,0,100.0,0.0
MA010120220800559455,어머니가 구워주신 생선구이,1,1,0,100.0,0.0
MA010120220800559021,신계치라면,1,1,0,100.0,0.0
MA010120220808411850,동학물갈비,1,1,0,100.0,0.0
MA010120220804995202,커스텀아토,1,1,0,100.0,0.0
MA010120220813481960,싱싱참치,1,1,0,100.0,0.0
MA010120220813229710,다모토리5,1,1,0,100.0,0.0
MA010120220800602687,쭈꾸미달인 신촌점,1,1,0,100.0,0.0
MA010120220800633688,젊음의행진,1,1,0,100.0,0.0
MA010120220803535564,백양양꼬치짬뽕,1,1,0,100.0,0.0
MA010120220814171134,LP시대,1,1,0,100.0,0.0
MA010120220806992144,라플로르,1,1,0,100.0,0.0
MA010120220812424476,파스타의 왕자,1,1,0,100.0,0.0
MA010120220813485595,포원제로 버거 신촌,1,1,0,100.0,0.0
MA010120220811970915,통큰 장모님 밥상,1,1,0,100.0,0.0
MA010120220806773217,온밥,1,1,0,100.0,0.0
MA010120220805154691,SOLID ACE,1,1,0,100.0,0.0
MA010120220800639511,담,1,1,0,100.0,0.0
MA010120220807064233,카츠업,1,1,0,100.0,0.0
