review,label
성남에서부터 2시간을 걸어 와서 먹고싶은 맛,1.0
친구들과 모임으로 데려갔었는데 칭찬받았어요 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 식전빵부터 샐러드 스테이크 파스타 피자 디저트까지 정말 모두다하나같이 다맛있더라구요^^ 가성비 갑 음식도 너무맛있고 사장 님 직원들도 너무친절 다음에도 사당에서 모임하면 리에또로 오기로했어용 사당갈일있으시면 한번씩가보시길 강 추,1.0
맛있었어요 다음에 또갈거예융,1.0
두번째 방문이에요~ 친절하고 양도 많이주고 너무 맛있었습니당ㅎㅎ 먹어보고 싶은 메뉴가 있어서 다음에도 방문하고싶어요,1.0
넘 맛있게 먹었어요☺️💗 친절하시기까지 해서 기분 좋게 먹고 왔습니다! 재방문의사 완전 있음!◡̈,1.0
맛도 좋고 양도 풍부하고 다음에도 또 오고 싶어지네요~,1.0
처음 갔는데 너무좋았어요! 분위기도 좋았고 무엇보다 음식이 너무맛있어서 친구3명이 정신없이 먹었어요ㅠㅠ♡ 양도 진짜많아서 파스타 1개만 먹어도 너무배부르구요 가성비 짱짱...또갈게요......,1.0
돈가스 얇아서 좋아요 ~ 포장시 소스 뚜껑 잘 체크해서 가지고 오세용 ~ 바쁘니 대충닫아주셔서 폭망 ;,1.0
조아요,1.0
맛있어요~ 매장도 깔끔하고 넓어서 좋습니다,1.0
굿,1.0
가성비도 좋고 맛있었어요,1.0
좌석이 많이 불편하네요.,0.0
맛있구 친절하구 좋았습니다~!!,1.0
맛있어서 4시간만에 다시 포장하러 왔어요,1.0
식전빵+디저트 대박...가성비 대박,1.0
맛있고 친절,1.0
한상차림으로 나오지만 식탁크기가 한상차림에는 부적합하다또 한상차림이지만 밥이 한참 늦게나와서 코다리 양념구이 등을 그냥 먹게되어 간이 많이 짰다어르신들 모시고 가서 드시기 편한 떡갈비가 있는 메뉴를 시켰는데 떡갈비는 반 이상이 익지 않은 채로 서빙되었다다시는 가고 싶지 않고 누가 간다해도 말리고 싶은 곳이다,0.0
"올때마다 느끼는거지만 다른매장이랑 다르게 레시피
든 맛이든 보여지는거에서 떨어집니다 직원들께서 
보이는 멋에도 신경쓰고 본인이먹는다고생각...",1.0
직원별루,0.0
.,1.0
매우 만족했습니다. 처음 찾아오는 사람은 쉽게 못 찾는 위치인게 아쉽네요.,1.0
국굿,1.0
식전빵도 푸짐했고 음식도 맛있었습니다~~ 메뉴설명이 독특했어요 또 갈게요 ㅎㅎ,1.0
너무 맛있게 잘 먹었어요! 곱배기로 달라고 하니 진짜 양 많이 주시더라고요 ㅎㅎ 친구들한테 소문 냈어요 ㅋㅋㅋ 다음에 또 갈거예요!,1.0
너무맛있어요 죽을거같아요 건대올때는 무조건 라화쿵부로옵니다,1.0
존맛탱 굿굿,1.0
역시나 최고!,1.0
평범한 양식맛,1.0
조아따~,1.0
이 곳에서 수제비를 먹었어요 이 곳에서 먹는 잔치국수도 너무 맛있었어요 ㅎㅎ 최고의 가게예요,1.0
보통이에요,1.0
친절해요!,1.0
너무 맛있게 잘먹었습니다!! 식전빵부터 배가 불렀지만 파스타 맛있어서 다먹고 디져트 맛있어서 싹 다 비우고왔어요:),1.0
인생 마라샹궈를 느낄 수 있어요... 여기땜에 지갑 털털 털린다능 ㅠㅠ❤️💛,1.0
원조 큼직쓰,1.0
항상 맛있어서 자주 들르고 있어요~!!,1.0
코로나땜에 오랜만에 왔네요 ㅋㅋ,1.0
맛있어요,1.0
두번째 이용입니다! 엄청 친절하시고 대기없이 먹었어요! 크림리조또 먹었는데 정말 맛있었구요 고구마피자는 고구마무스가 조금밖에 안올려져있어서 조금은 실망ㅠ 그래도 좋은 한끼였습니다~,1.0
맛나게 잘먹었습니다,1.0
"좋은자리에서, 맛있게잘먹었습니다^^",1.0
좀 짜긴한데 맛있어요 직원들도 친절합니다,1.0
맛있어요~ 3단계 적당히 맵고 맛있어요,1.0
콩국물이 달짝지근하고 진합니다 김치도 감칠맛입고 맛있습니다 ㅎㅎ 살짝 비싼 느낌이 있지만 콩국수를 좋아한다면 한번쯤 먹어볼만한 곳이에요!,1.0
좋아요.,1.0
...기대가 너무 컸나봐요... 별로 맛은 없네요....,0.0
먹어본메뉴정말 맛있게 먹었던메뉴최고였어요,1.0
너무 친절하고 음식 맛있게 먹고 왔습니다 ^^ 다음에 또 가려구요 ~~,1.0
맥주 무조건 ㅠ,1.0
가격이 비싸긴한데 맛있으니깐요 ㅎㅎ,1.0
쏘쏘,1.0
ㄷ,1.0
저희동에맛집이에요!,1.0
기다림의 고통은 팬케익 한 입 먹으면 바로 사라진다. 꽤 텀이 긴데도 갈 때마다 알아봐주시는 사장님 덕분에 대접받는 기분이 든다.,1.0
칸막이 자리로 안내해주셔서 조용하고 편안하게 먹었어요ㅎㅎ 파스타 자체도 양이 많아서 피자 주문한거 몇조각 남겨서ㅠㅠ 그래도 맛나게 먹었습니닷,1.0
그룹 스터디룸 사용했는데 환기가 잘 안돼요. 숨막혀 죽을뻔 꿱,0.0
매번 오지만 항상 최고,1.0
맛있어요,1.0
맛있어요!!!,1.0
20대 초반 또는 중고딩이면 갈만한데 그 이상은 가기 꺼려지는 곳이에요ㅠㅠ 맛도 평범하고...,1.0
3주째 오고 있어요 ㅜㅜ 맛있습니다!,1.0
리조또가 맛있는 곳,1.0
맛있어요^^,1.0
(22.09.nn)친구 데려왔는데 개좋아함(22.04.19)모가몬지 모르겠지만 체다치즈동 먹엇서영나온다고 바빠서 못썼는데 진짜 쫀맛ㄹ임이거 하나시키니까 우동도 나오는데탱글보들 네글자만 적습니다,1.0
1번째 방문입니다,1.0
엄청맛있어요 가격도 괜찮고 사장님도 친절하시고 단품시켰는데 후싯으로 디저트도 주시고 담에또가려고요 리조또랑 마르게티?피자존맛,1.0
가격대비 그닥,0.0
매장이 조용하고 청결해서 쾌적했습니다~,1.0
코스로 너무 빵부터 스프 샐러드 리조또 디저트까지 진짜 너무 맛있는데 가격도 너무 착해서ㅜㅜ진짜 만족입니다 곱빼기를 돈을 안받는다니 너무 좋은거같습니다ㅠ̑̈ 덕분에 완전 배부르게 넘 잘먹었구요 빵이나 디저트들 진짜 다 맛있었어요ㅠ̑̈ 담에 또 올거에요!̤̻,1.0
좋아요,1.0
"한국에서 파는 스프카레 중에.. 제일 맛있어요,, 아놔 감동...",1.0
수저 보관함에 설거지제대로 안된 수저들이여러개가있음김치에서 돌 씹힘알바생은 테이블에 발올리고 휴대폰보며 휴식,0.0
친절하구 깔끔해요,1.0
친절하고 맛있고 분위기 좋아요,1.0
마라샹궈 중에 여기가 진짜 최고에요 ! 같은 라화쿵부 중에서도 건대점이 최고인 것 같아서 샹궈 먹으려고 건대와요 -❤❤,1.0
좋아여,1.0
양도 많이 주시고 맛있음,1.0
"내부 인테리어랑 화장실, 와이파이 모두 빠지지 않는 좋은 곳이었어요",1.0
곱빼기 양도 너무좋고 예약하니 웨이팅도 없고 10프로할인에 포인트도 적립되고.. 일주일에 두번이나와버렸네요 너무 맛있었어요!,1.0
엄청맛있어요 가격도 괜찮고 사장님도 친절하시고 단품시켰는데 후싯으로 디저트도 주시고 담에또가려고요 리조또랑 마르게티?피자존맛,1.0
전체적으로 깔끔하고 맛있어요,1.0
"와인 콜키지 프리, 그리고 좋은 음식과 서비스.",1.0
별로에요.. 가격도 비싸고 인테리어도 조잡!ㅠㅠ 직접만들지 않은 음식도 너무 비싸게 팔아요..사진 속 케잌 7천원이에요...,0.0
사람이너무많아서 시끄러움,0.0
완전 별로에요 ㅡㅡ,0.0
"분위기도 좋고 김볶, 리조또, 피자 다 맛있었어요^^!!다만 비가 오는중이었는데아직 오픈시간 10분 남았다고안들여보내준건 쪼금 아쉬웠습니다ㅜ",1.0
"가성비 좋았어요^^~~ 고급진분위기는 아니지만 런치A코스로도 무척만족함. 처음이지만 또 갈 의향 있슴. 다만, 야채가 씁스름해서 양배추도 섞어주면 좋겠어요^^",1.0
굿,1.0
위치가 의외의곳에 있지만 완전 친절하고 맛있어요!,1.0
진짜 완전 인생 파스타집 찾았습니다,1.0
맛있습니다,1.0
맛있게 잘먹었습니다!!,1.0
"1인분도 먹을수있고 탄산음료, 밥 무한리필^^! 배터지게 먹었네용ㅋ 친절하시구ㅎ",1.0
맛있는 음식. 착한가격 항상 맛있고 만족해요~ 언제나 갈 의사 있음!,1.0
좋아요,1.0
뭐가 맛있다는건지...고기는 질기고 또띠아는 차갑고...쏘스를 점점 더 부어 먹어도 맛이 따로 노는 느낌,0.0
좋아요,1.0
와~ 음식 너무 맛있고 네이버 할인까지! 샴페인 들고 갔는데 와인잔 주셔서 자알 먹고 갑니다. 오래오래 번창하세요!,1.0
피크타임때는 주문이 많이밀려있엇습니당 곱배기해서 먹었는데 양도 많고 맛은 그냥 괜찮다 정도였어요 식전빵이랑 후식 넘나 맛있엇습니당 ㅎㅎ 직원들도 친절했어요~,1.0
진짜 여기는 가성비 갑입니다. 맛과 양이 다른 곳이 따라올 수 없는 혜자!,1.0
"신속, 정확, 친절 시스템화가 잘 되어있어서 편하게 이용가능함 꾸덕꾸덕한 크림파스타는 아니나 맛있음 피자도우가 찹쌀이라 그런지 끝부분도 맛있게 먹을 수 있었음 다만, 메뉴판의 유머가 아슬아슬함 ^ㅇ^ㅋㅋㅋ 재방문 의사 ○",1.0
꽤나 비싸지만 너무 맛있어서 그리워짐,1.0
양념갈비 먹을때 꼭 찾는단골집추가반찬도 후한인심만큼이나 맛있어요,1.0
......,1.0
양 많이 추가도 있고 맛있었어요^^,1.0
좋아요!!좋아~~~ 항상 느끼는건데 맛있어요 식전빵♡♡♡,1.0
맛있었어요~,0.0
특히 홈메이드 디저트가 맛있음,1.0
가격이 저렴합니다:) 할인도 되니까 좋아요. 가게의 경영철학은 특이하네요;;,1.0
"역시역시~ 사당 = 리에또 국룰,,, 진짜 너무 맛있고 곱빼기로 파스타 꼭 시켜야 해요ㅠ 사당에 약속 있으면 대부분 리에또 오는 느낌.. 항상 맛있는 음식 너무 감사합니다~",1.0
왤케맛있음,1.0
마라탕은 항상 맛있어용~,1.0
맛과 가격 다 맘에들었어요,1.0
인테리어도 깔끔하고 육수로울어낸 국물이진하고맛있었어요! 만족합니다!^^,1.0
최고에요 학교 앞 단연코 최애 카페 ,1.0
가만 있으면 생각나는 그 맛! 마라탕은 늘 여기로 고고 입니다~,1.0
마라탕 먹으러 왔다가 만두 할인해서 주문했어요!!! 만두 진짜 맛있습니다 ㅜㅜ 가격대비 짱,0.0
맛있었어요 또 가고 싶은곳,1.0
맛은 있는데 음식은 좀 늦게 나와요,1.0
야끼소바빵 두개살걸... 메론빵 네개살걸....,1.0
개레전드맛집,1.0
정말 맛있어요!,1.0
맛도 친절도도! 유머감각과 시원한 실내까지 짱이었어요!,1.0
라화쿵푸가 제일 맛있어요🔥,1.0
커피도 맛있고 너무 좋아용!,1.0
학생으로 꽉참 자리 별로 없음 커피는 소소,0.0
굿,1.0
"일주일에 한 번은 가는 장꼬방. 김치찌개, 달걀말이, 숯불고기 다 맛있어요👍🏻",1.0
존마탱💘 공부하기도 너무 좋아요~~~,1.0
잘 먹고 갑니다,1.0
마라탕 꿔바로우 넘 맛있음. 먹었던 마라탕중 최고！,1.0
오랜만에 왔는대 여전한 맛과 분위기~ 여자 직원분이 정답게 good bye 인사도 해주시고... 좋았습니다,1.0
맛있어요~~,1.0
좋아요!,1.0
너무 맛있엉요~ 또 오고 싶어요^^,1.0
센스있는 메뉴 속 소개글부터 인상적입니다! 식전빵부터 이어지는 맛있는 음식들과 친절한 사장님과 직원분들이 맛을 더하네요!,1.0
줄서는 이유가 있음,1.0
맛있어요,1.0
"학생때부터 자주 오던곳이라 오랜만에 왔는데, 마라샹궈를 꼬치빼고 무게가 2만원어치 넘어야 된다네요? 이미 담아서 안먹는다 할수도 없고.. 그럼 그렇게 써놔야되는거 아니냐니까 “다 그래요”라고만 하고..16000원치만 담았었는데, 억지로 더 담았어요,,남길거같다고 하는데도 귓등에도 안듣고..꼬치제외 2만원어치 담아야 먹을 수 있다고 써놨으면 먹지도 않았을텐데..너무한거아닌가요ㅠ",1.0
리화쿵푸 건대점 운남쌀국수 존맛탱탱구리구리에요,1.0
식전빵도 맛있고 좋았습니다~,1.0
좋아요,1.0
음식도 맛있고 분위기도 너무 좋았어요~~ 소개팅 장소로 적격합니다!,1.0
양이 너무 많아요,1.0
어제 가고 오늘 또 갈만큼 맛죠아용 ㅎㅎ,1.0
예약하고 가서 웨이팅없이 들어갈수 있었고 할인까지 해주시고 맛도 있어서 넘 좋았어요!,1.0
대박!!!,1.0
오늘 줄섰어요 짜지 않고 부드러운 콩국수,1.0
친절하고 좋았습니다 !,1.0
괜찮아요,1.0
식전빵 파스타 스테이크 피자 디저트까지 전부 맛있었구요 양도많았고 직원분들도 다들 친절하시드라구요 사당쪽간다면또방문예정이예요^^ 잘먹었습니다,1.0
맛은 있는데 엄청뛰어난건 아니라고 느껴짐. 연남동이 파스타 잘하는 집이 많다보니 어쩔 수 없다고 생각함.다만 참 좋았던 점이 계산 후 직원이 식사 잘 했냐고 물어보면서 피드백 요청을 하는게 좋았음. 사실 말 하면서도 걍 흘려듣고 넘길 줄 알았는데 바로 위에 직급에게 보고되는거 보고 좀 놀랐음.,1.0
완전 맛있고 좋아요 ㅎ,1.0
가격 대비 양이 정말 많아요! 맛도 좋고 처음 나오는 빵부터 시작해서 메인요리까지 정말정말 맛있었습니다 분위기도 좋았구요ㅎㅎㅎ 네이버예약으로 하니 15% 디시까지 해주셔서 기분좋게 결제했습니다 앞으로 네이버예약 자주 이용해야겠어요ㅎㅎ,1.0
늘 올 때마다 맛있게 먹고 갑니다 근데 알리오올리오에 올리브향이 너무 심햇어요ㅠㅜ,1.0
스테이크도 맛있고 친절해서 너무 좋아요!,1.0
넓고 깨끗하고 좋아요 스터디하기 딱좋은 장소!,1.0
네이버할인으로 저렴하게 이용했네요 맛은 보통이고 분위기도 친구와 가기적당 데이트에는 다소,1.0
",",1.0
안달아서 오히려 좋았습니다,1.0
맛있어서 자주 찾는 곳이에요.,1.0
공간은 크고 좋으나 너무 늦게 커피 주고 정리를 잘 안해줘서 깨끗하지는 않음,0.0
가끔씩 들르는데 늘 음식 맛있고 직원분들 너무 친절해서 좋아요,1.0
좋아요,1.0
친절과 서비스가 마음에 듭니다,1.0
빵도 케익도 커피도 맛있고 사장님 인성이 너무좋아요.,1.0
김치찌개 계란말이 고기 : 최고의 조합,1.0
별 다섯개가 최대라니...10개는 드리고싶네요...주변 애들은 다 먹어보고 저는 안 먹어봐서 오늘 친구들따라 먹어봤는디 너무 맛있어요.. ㅠ 비명 나오는 맛 ㅠㅠㅠㅠㅠㅠㅠㅠ잘 먹고갑니다양도 많고 너무 맛있어요 .. 핫케이크 이때까지 먹은거중에 역.대.급입니다.담엔 베이컨 2개 추가해야겠어요 베이컨도 존맛탱~~♡,1.0
4월7일까지 내부공사로 폐점이예요..ㅠㅠ지방에서 여기 먹을라고 일부러 왔는데아쉽네요 ㅠㅠ10년째 반년마다 한번씩은 오고 있습니다,1.0
볶음밥. 공부탕면. 레이니.  멘보사   탕수육. 어향동고. 짬뽕,1.0
맛나요,1.0
좋아요좋아요,1.0
맛있어요,1.0
굿,1.0
조아요,1.0
맛나서 자주가요,1.0
진짜 맛없고 비싸고 불친절함. 다시는 안가요,1.0
안심 굿,1.0
"가게바로주변에공영주차장있어서 좋음. 맛은 그냥 쏘쏘 넓은좌석이 많아서 편하게 먹을수 있었음. 토마토리조또가 매운편. 그냥맛을 먹었는데 꽤 매워서 고생. 매운거 못머는사람은 힘들듯. 봉골레파스타.크림파스타는 맛있었음, 봉골레는 조개가너무작은사이즈라 아쉬웠지만 전체적으로 만족! 옥수수스프도 맛나고 식전빵도 좋았음",1.0
"영업 끝나갈 무렵 받아주셔서 잘 먹고 갑니다. 아주 깔끔한 돼지국밥.국밥은 좋은 김치가 필수일텐데, 깍두기도 아주 맛있었습니다. 아주 자알 익은 배추김치가 같이 곁들여 나온다면 훨씬 좋을듯.",1.0
수다 떠느라 사진 깜빡 ㅋ 코로나 땜시 4시간 가까이 있었는데 친절허시고 맛나서 좋았어요~,1.0
좋아영,1.0
친절하시고 가성비 최고입니다 맛잇어요,1.0
우앙 마시땅!!><,1.0
별도 네이버 할인은 없었던 것으로 기억합니다 맛도 괜찮고 가격도 괜찮았어요,1.0
맛도 괜찮았고 곱빼기도 괜찮았어요~,1.0
맛있어요,1.0
냉모밀의 신,1.0
너무 맛있어요~ 다음에 또 오고싶어요~~!!,1.0
가격착하고맛있구 최고에용^^ 사장님도 친절하셔서 담에또갈게요옹,1.0
넓고 좋아요~ 조금 값은 적당하지 않지만요,0.0
엄마아빠랑 갔어요. 인테리어는 안내에 적혀있는대로 약간 옛날 분위기나고 하지만 직원분들도 친절하고 음식도 맛있었습니다. 우보1이 맛있었어요. 담에 또 갈게요!,1.0
정말 친절하시고 고기도 맛있고 하나하나설명해가면서 구워주쇼서 넘나 좋았어요 또 갈게요 감사합니다,1.0
무난했어요,1.0
#추울땐콩국수 #서울백년가게 #시청맛집 #진주회관,1.0
맛있다. 스끼다시도 푸짐하게 챙겨준다. 대방어를 꾸준히 괜찮게 파는 곳이니 항상 어느 정도 퀄리티를 기대할 수 있다는 게 장점.그런데 포장이어도 웨이팅 시간이 꽤 길고 이 집만의 특별한 맛이 있는지는 모르겠다. 대방어가 맛있는 거니 괜찮은 대방어집을 찾으면 대체 가능할 것 같다.,1.0
"즐거웠던 식사였습니다. 부대찌개를 맛있게 먹을수 있도록 마지막까지 신경써주시고~ 깨끗하게 신경쓰시는 홀이며, 테이블 상태를 보고 믿고 먹을수 있을것 같았습니다^-^ 야채육수도 맛있었고 무한 리필되는 음료수며, 감자튀김~ 노량진에 딱 맞는 컨셉이 아닐까 싶어요! 저렴한 가격에 마음껏 먹을수 있고, 사리도 저렴한 가격이라 더욱 만족했던것 같아요~! 노량진 갈일 있으면 또 방문할까 같아요 ~!!",1.0
공부하기 너무 좋은 카페 스터디카페 같은 숨막히는 분위기는 아니며 나름 편안한 분위기와 조용한 주변환경이 잘 어우러지는 카페 그러나 공부 목적이 아니라면 다른 카페를 방문 하는 게 더 나을 수도…,1.0
룸 너무 좋고 안주 존맛존맛존맛존맛 짱이에여 (*´﹀`*),1.0
맛도 서비스도 최고에요!!!,1.0
좋아요,1.0
일단 먹기전에 이벤트,1.0
굿,1.0
옛날보다 맛이나..특히 고기양 들쑥날쑥... ㅠ 여튼 주차도 지원해주고 다른 건 괜찮았습니다.,1.0
탕면에 머리카락이 마구 나온다 갈 때 마다 맛이 변하는 곳 오늘 먹은건 완전 중국맛 작렬이었어 너무 시끄럽고먼데서 일부러 갔는데  동네 분위기도 그렇고 일부러 갈 필요가 다시는 없음,0.0
풍기 리조또 정말정말 맛있어요! 양도 많이 주시고 친절하게 맞이해주시는 사장님 최고에요! 마레 파스타도 매콤하면서도 맛있었습니다^^,1.0
친절하고 정갈한 음식이 정말 맛있어서 오랜세월 자주 가게되는 음식점입니다.,1.0
맛과 양은 아주 만족 서비스는 확실히...불친절합니다 네이버예약시 10%할인은 주말에만 가능하답니다ㅜㅜ,1.0
할인받아서 좋았고 미리 예약된 자리가 막혀있어 더 좋았어요,1.0
가격도 저렴하고 공부기 좋게 창가자리는 가림막이 있네요,1.0
파스타도 맛있었고 스테이크도 맛있었습니다 분위기도 조용하고 좋았어요,1.0
밥은 맛있었는데 사람이 많아서 그런지 전체적으로 서빙이 느렸어요.. 메인이 먼저 나오고 스프 샐러드 콜라는 안나와서 달라고 했더니 그때서야 주시고ㅠㅠ 그것도 콜라는 깜빡하셔서 또 달라고 하고.. 메인 반이나 먹고 나서 세트 받았네요. 음식은 맛있는데 서빙이 아쉽네요,1.0
양도 많았고 가격도 네이버예약하고 할인받아서 저렴했어요! 분위기도 아늑해서 맛있게 잘먹고 왔습니다,1.0
서현궁 가고자 했는데 예약을 안하고 와서 4층 취홍을 오게됨 인당 6만9천원 짜리 코스요리 맛 보통 가격가성비 최악 서비스 중하,0.0
요커트 아이스크림이 뒤에 뭔가 십히는 가루 덩어리가 있어요 믹스을 제대로 안한것 같아요 안파는거 낳을듯해요 최악의 맛이었어요,0.0
굿,1.0
맛있어요,1.0
좋아요,1.0
바삭바삭하니 맛있네여 ㅎㅎ,1.0
파스타 곱빼기 시켰는데 곱빼기 같지 않은 양에 맛은 너무 별로였어요. 스테이크는 맛있었어요.,1.0
맛있어요,1.0
최고의 콩국수!,1.0
잘 차려진 한끼 식사를 대접 받는 느낌.몽글몽글한 팬케이크한입 맛보고 벌써 세번째 방문중.정말 한입 베어물면 은은한 단맛과 함께 폭신폭신한 감촉의 핫케잌을 맛볼 수 있음.웨이팅은 기본 한시간~두시간 정도. 큰맘먹고가야함 . 대신 길게 기다리는 만큼 주문을 미리 받으심. 기다리고 들어가면 거의 몇분내로 바로 먹을 수 있음사장님이 다른 가게 처럼 엄청 세심하고 다정하지 않지만 그렇다고 불친절한 편은 아님. 음식나오면 맛있게 드시라고 꼭 해주심. 계산할때도 감사하다고 함. 나긋나긋하고 느긋하신분인듯한번 방문하고 한참후에 두번째 방문했는데 제 얼굴 기억해주심 ㅠㅠ,1.0
맛있어요~~ 꿔바로우 따로 나와서 아쉬워요ㅜㅜ,1.0
어제친구와급만남으로방문하게되었는데!!완전대만족하고갑니당ㅋㅋㅋㅋ특히피자도우가찹쌀이라고해서안믿었는데먹어보니진짜쫀득쫀득하니너무맛있었어요!!그리고아마트리?머시기뚝배기에나오는파스타진짜매콤하고완전꿀맛이었답니다!양많이해달라고깜빡해서후회했지만...다먹고나서보니너무너무배불러서양많이했으면다남겼을거같았습니당다음에또방문할게요~,1.0
김치찌개가 맛있지만 계란말이가 별미 ㅎㅎ,1.0
진짜... 사케동 시켰는데 연어 비린내 개쩔었음........... 먹는거 좋아해서 엥간한 맛이면 안남기고 잘먹는데 남겼음. 할라피뇨로 입헹굼ㅋㅋ,0.0
"파스타하면 이 집입니다. 진~짜 맛있는데, 양 많이 달라고 하면 양도 많이주세요. 이렇게 파셔도 남는게 있나 싶을정도.. 심지어 네이버예약으로 예약하고 갔더니 10% 할인까지 해주셨어요..ㄷㄷ 정말 맛있게 배부르게 잘먹고 저렴하기 까지 합니다. 추천 안할수가 없는집! 또 갈게요~ :)",1.0
얼그레이 크로와상 존맛,1.0
자주 가기 좋지만 비싸다,0.0
Dang,1.0
너무 맛있어요~!,1.0
내 리뷰 왜 가림? 진짜 원조 돈까스집 쫓아내고 새로 생긴지 얼마 안 된 곳이면서 1992년도부터 장사했다고 구라쳤다니깐 내 글 가린거임? 웃기네ㅋㅋ,0.0
음 아주 맛있는 편이네요,1.0
굿~~^^,1.0
여름엔 언제나!,1.0
"가격대비 서비스, 맛 좋았습니다",1.0
비싸지만 맛있음,1.0
양도 많고 맛있었어요~~,1.0
서비스도 친절하고 맛도 좋았습니다.가격도 괜찮고..사당역 가면 꼭 먹어야 할 맛집인거 같네요 너무좋았어요~!!예약하고 가니까 웨이팅 없이 먹을 수 있었던게 제일 좋네용,1.0
넘넘.맜있어요,1.0
가성비 최고~ 실내 인테리어가 조금은 아쉽지만 가성비로 최고!,1.0
맛있는 음식 먹으며 기분 좋은 시간 보낼 수 있어서 좋았습니다! 착한 가격에 한번 더 놀라고 왔다는!!!! 다음에도 또 가겠습니다>_<,1.0
맛나요,1.0
ㄱㄱ,1.0
마라탕 맛집👍👍 샤오롱바오도 맛있네요 :),1.0
너무너무 맛있어용 다음에 또 오고시퍼용,1.0
정말죄송해요 5시 예약했는데 한시간 일찍 가게 돼서. ㅜㅜ 브레이크 타임에 걸려서 앞까지 갔다 다른데 갔어요 동생이자주 다녔던곳이라 맛은 보장이요! 전화 드렸어야하는데 죄송합니다 담에 갈께요,1.0
맛있어요,1.0
진짜 너무 맛있어요 눈물남,1.0
"사장님, 직원분들 친절하시고~ 음식맛도 좋았구요~ 가성비 좋았습니다ㅎ 센스있는 문장들도 재미있었구요 예약자 할인도 감사했습니다 또 갈게요!",1.0
항상 애용하는 곳입니다 그런데 이번에 디저트가 좀 바꼇던데 안에 들어있는 무슨 투명한거 있던데.. 별로였어요 ㅜㅜ 콧물 느낌 ㅜㅜ 흑 ㅜㅜ,1.0
파스타 맛있었어요! ㅎㅎ근데 카프레제는 채소 양은 많은데 토마토와 모짜렐라가 좀 부족한듯하네요! 잘먹었습니다~,1.0
다시는 맹물 수준이고 면은 누메리도 안하며 텐푸라는 텐츠유가 아니라 간장이 나온다.농심 생생우동이 더 맛있음,0.0
가게가 지향하는 운영방향이 뚜렷해서 좋았어요 :) 맛있게 먹고 가요!,1.0
환갑잔치 잘 했습니다. 8명 방 변경도 잘 해주시고 늘 좋은 음식점입니다.,1.0
직원들 태도 불량,1.0
"마마부찌 너무 맛있고, 착한 일하는 가게입니다. 자주가서 바쁘게 만들어서 혼내줍시다",1.0
"피자, 파스타가 맛있었고 스테이크는 조금 질겼습니다ㅎㅎ 가성비 좋아요!",1.0
오우 존맛,1.0
좋았어요... 양도 많고... 호호,1.0
회의 크기가 큼직해서 씹는맛이 일품,1.0
동치미 국수는 안하고요 가격 열무 7천원 위생도 딱히 좋은지 모르겠습니다 재방문 의사없어요 주인분들은 친절하신거 같은데 음식 맛과 위생은 솔직히 물음표입니다,0.0
별로 < 맛나 <<<<<< 완전맛나 먹어보면 확가!,1.0
"맛도없고, 가게가 오래되서 냄새나고 식탁은 찐득찐득.. 별로네요..",1.0
가성비는 좋아요,1.0
맛있어요,1.0
"추억의 경양식 돈까스, 가격대비 별로임 비추",1.0
차돌쭈꾸미 새로생겨서 먹어봤는디 정말맛있어요존맛탱구리구리 오늘도 아주 잘먹구갑니다 오징어 좋아허는데 추가도 할수있어서 아주 좋았어요 사장님도 어주 친절하셨어요,1.0
갈때마다 만족하는 리에또예요! 같이 간 친구도 좋아했어요. :-),1.0
직원분이 너무너무 친절하고 파니니도 맛있어용! ,1.0
"맛은 기대되는데 직원들이 불친절해요,,, 이층 간다 했는데 손으로 올라가라는 손짓만 하고 한숨쉬고 그랬습니다,,",1.0
후기가 좋아서 미리예약 하고갔는데 10프로 할인도 받고 맛있게먹었어요~^^ 파스타양도 업그레이드 해주시고 좋네요~,1.0
굉장히 저렴하고 푸짐해여,1.0
"너무너무 맛있었어요!! 식전빵도 세종류나 되고, 양많이 무료인데다가 후식도 줍니다˃̵͈̑ᴗ˂̵͈̑ 네이버 할인 15%나 받아서 진짜 저렴하게 먹었어요! 강추합니다. 사장님 복받으세요:-) 넘 맛있어서 허겁지겁 먹느라 사진도 안찍었네요 ㅠ ㅠ",1.0
생각보다 저렴하고 맛났어요 네이버로 예약하니 더할인돼서 너무 조았어용 ㅎㅎ 버섯리조또는 묽어서 조금 별로였지만 로제파스타는 맛있었어용 ㅋㅋ,1.0
인간적으로 너무 짜,0.0
두번째 방문! 지인들 데리고 또 올만큼 맛있네요! 재료가 다양해서 좋아요!,1.0
넘 맛있다!짱!강추,1.0
좋아요,1.0
팟타이 면이 너무 오버쿡되서 떡같은 느낌에소스를 마치 시판 팟타이 소스를 사용한 듯한 맛이었어요 게다가 양이무슨 애피타이저가 나온줄항정살 구이는 기름이 좀 많았고타이바질 소고기 볶음은 바질맛 보다 그냥 집에서 많이 해먹은익숙한 맛이 많이 느껴졌고새우살 튀김은 약간 오뎅 먹는 느낌이었어요 맛이 없는것은 아니지만리뷰보고 기대 했는데기대 이하여서 실망게다가 바질 소고기 볶음은 당연히 밥이랑 같이 나올줄 알았는데밥은 추가로 시켜야 했어요,0.0
시험기간만 되면 1층부터 3층까지 자리를 찾을 수 없다. 아예 카페 전체가 도서관 같이 조용해서 분위기가 무서움. 콘센트가 많고 화장실에 냄새가 심함,0.0
