review,label
맛있어서 재방문했어요. 식전빵 따끈할 때 먹으면 사르르 녹아요. 파스타도 다 맛있어요.,0.0
역시나 맛있고 친절했어요^^,1.0
분위기도 나쁘지 않고 가격도 부담스럽지않앗어요 여자 친구랑 식사하러가기에 괜찮은것 같아요,1.0
식전빵도 다양하게 나오고 식감도 좋았어요 파스타도 제 입맛엔 딱이었는데 마늘칩이 많이 들은 편이랑같이간 친구한텐 호불호 갈리는 경향이 있었어요 피자랑 파스타 모두 만족했습니다 예약하면 할인도 되니까 추천드려요,1.0
파스타가 맛있었어요~~ 고르곤졸라는 맛있긴한데 빵이 좀 딱딱해서 안잘렸어요 그래도 가성비좋았습니다!!,1.0
분위기도 좋고 음식도 맛있었어요 양도 푸짐하고요 또 가고 싶네요 서비스도 친절해서 넘넘 맘에 드는 식당~,1.0
오랜만에 방문 해서 잘 먹었어요 여전히 사람이 많아요,1.0
"와, 양도 푸짐하게 주시고 가격도 착하고 친절하시고 엄청 맛있고! 사람이 많은 이유를 알겠더라고요~ 추천합니다!",1.0
"스파게티는 맛있었는데, 피자는 그냥 그랬어요! 친절하게 응대해주셔서 친구랑 좋은시간 보내고 왔어요",1.0
예약하니 편했어요! 피자가 좀 짠 경향이 있었지만 맛있었어요!,1.0
맛있어요!!,1.0
가격 저렴한 것도 좋은데 음식이 정말 맛있었어요. 그 맛이 자꾸 생각나서 또 갈 것 같네요. 일행 모두 만족했습니다.,1.0
항상 그랬듯이 맛있었어요! :),1.0
정말 오랜만에 갔는데 여전히 맛있어요! 다음에도 또 생각나서 방문할거같아요,1.0
너무 맛있게 먹고 갑니다 단골할게오!ㅎㅎ,1.0
디너A코스로 먹었는데 대체적으로 맛있었어요. 근데 샐러드가 유독 많이 쓰더라고요. 그점이 좀 아쉬웠어요,1.0
항상 최고에요. 데이트마다 자주 가는 곳이에요 꼭 공복상태로 가세요 양도 엄청나고 맛있고 따뜻하고ㅎㅎㅎㅎ 꼭 오래오래 영업해주세요ㅎㅎ,1.0
좋아요~~~맛도 다 좋았습니당ㅎㅎㅎ,1.0
갈때마다 만족 입니다. 식전빵도 맛있고 크림도 찐하고 면도 딱 알맞았어요. 사장님도 친절하게 응대해주셔서 기분좋았어요,1.0
친절해요!!,1.0
피자. 스파게티가 정말 푸짐하고 맛있었어요. 역에서 찾아가기도 쉽고 다만 인테리어 분위기는 살짝 아쉬웠습니다만 사장님이 친절하셨어요.,1.0
파스타도 저럼하고 피자도 맛있었어요,1.0
너어무 맛있었어용! 양도 너무 혜자구....곱빼기 감사합니당...ㅠㅠ,1.0
직원분들도 친절하시고 메뉴판이랑 종이에 적힌 글도 재밌구용 ㅋㅋㅋㅋ 메인메뉴부터 디저트까지 맛있었습니다~~,1.0
사장님이 상당히 친절하셨어요 맛도 굉장히 좋았습니다^^ 나중에 또 갈 의향 있어요,1.0
"디너 코스요일 먹었는데, 스파케티랑 스테이크랑 매우 맛있었습니다. 양도 충분하고 맛도 좋고 매번 갈때마다 느끼는 거지만 여러모로 만족스럽습니다.",1.0
와 진짜 너무맛잇다!!!!,1.0
맛있게 먹었어요! 특히 파스타 강추해요~,1.0
세번째 모임 가졌어요. 한 명이 늦게 오니까 피자도 다시 데워주시고 너무 감사했답니다. 음식은 흠잡을데 없어요! 짱맛! 이제 또 알콜/음료 메뉴에 대하여 질척댈게요. 전에 병맥주는 있다고 했었던것 같 은데.. 이번에 가니 메뉴판엔 없었어여. 코로나에 레몬도 괜찮은데ㅠ 냉장고에는 와인병이 있었던거 같아요! 혹시 와인 메뉴 개발중이신가요? 글라스? 전 샴페인도 좋아해요! 샹그리아랑요!! 와인에이드 같은것도 좋겠어요. 음료메뉴 추가해주세염. 존버는 승리!,1.0
너무 맛있게 잘먹었고 양도 푸짐하게 주셔서 좋았어요. 감사합니다.,1.0
음식의 양도 푸짐하고 너무 맛있었어요 특히 식전빵이 취향저격..이었습니다 다음에 또 방문하고 싶은 가게입니다!,1.0
"월요일 평일디너인데도 사람이 꽉차있어서 예약하길 잘했다싶었고, 양껏 푸짐하게 곱배기로 슥삭하고 왔습니다~자주오는 동네 맛집..오늘은 손님이 많아 코스순서가 뒤바뀌고 왠지 어수선 했지만..굶주린배는 만족한다하네요~~잘 먹었습니다~^^",1.0
파스타 양도 많고 맛도 매우 좋아요 직원분도 엄청 친절!,1.0
너무 맛있었구 친구들과 단체로 얘기하기도 좋구 무엇보다!! 곱배기 시스템이 너무 좋앗어여 ㅜㅜ😘,1.0
가격 맛 양 서비스 다 좋았어요,1.0
저는 런치세트 파스타 스테이크 먹었는데 가성비는 훌륭했어요 파스타 맛은 괜찮은데 스테이크는 힘줄이있어 좀질겼어요,1.0
음식은 기본적으로 너무 맛잇고 사장님이 상당히 친절해서 편합니다.,1.0
정말맛잇엇습니다~~ 할인도 해주시고 다음에 또 방문할게요,1.0
언제가도 맛나고 가성비좋은 리에또~ 파스타도 맛나지만 스테이크도 넘 맛나게 먹었어요 집근처에 이런 착한레스토랑이 있어서 참 좋아요~^^,1.0
생각보다 역에서는 좀 걸었어요 5분정도 평일 점심이라 벅적이지도 않고 후식까지 주시니 자리 옮기지 않고 코스로 해결됐네요 너무 좋았어요,1.0
맛있어요,1.0
"음식맛은 가격에 비하면 괜찮아요 제 입맛엔 다소 짜고,페페로니 피자랑 마레 스파게티 내용물이 좀 부실해서 아쉽네요 그래도 친절하시고 네이버로 미리 예약하고 가니까 자리 기다리지 않고 좋았습니 다. 건물내 주차장은 없구요,가게 앞은 거주자 우선이라 골프 연습장쪽 공영 주차장 이용하셔야 합니다 리에또 번창하세요~",1.0
사당역 인근 가성비 괜찮은 레스토랑이에요,1.0
가까운데 있지는 않아서 가끔씩 찾아 가는데 항상 맛있게먹고왔어요 서비스도 친절하시고 오늘도 배터지게 먹고 왔습니다 담에 또 갈게요~,1.0
항상 친절하고 항상 맛있어요 ♡,1.0
친절하십니다,1.0
서비스 완전 친잘해요!!,1.0
맛있어요~,1.0
아주좋아요아주좋아요,1.0
"서비스도 좋고 피자, 파스타 모두 맛있었어요.. 가성비 굿 ~ 재방문의사 있습니다..",1.0
맵기 정도 너무 좋았어요! 양도 푸짐하고~ 맛도 있고~ 다음에도 또 방문할게요~ 번창하세요!,1.0
항상 최고의 맛! 피클마저 맛있어버리는 ㅜㅜ,1.0
정말 너무너무 맛있었어요 스프도 맛있고 에이드도 맛있고 빵도 맛있고 마레스파게티 뭐 하나 빠짐 없어 즐거운 식사였습니다. 너무 맛있어서 사진찍을 시간도 없이 먹었네요 ㅎㅎㅎㅎ,1.0
맛있고 빠르고 친절하시고 합리적인 가격 ㅎㅎ 재방문이었는데도 만족합니다~,1.0
사장님도 친절하시고 엄청 맛있었어용!!,1.0
만족해요!!,1.0
5시에 간다고 예약 요청사항에 적었는데 딱히 전화나 다른 말이 없길래 그때 갔더니 5:30까지 브레이크 타임이래서 다른 데 갔습니다,1.0
이번엔 빵도 따뜻했고 신경써서 만들어주신 느낌이었습니다~ 친구들과 맛있게 잘 먹었습니다!,1.0
나름 이 가격에 맛있었어용,1.0
런치에 코스로 시켰더니.. 진짜 배불러서 다 못 먹었어여~ ㅎㅎ!! 혜자롭게 다녀왔습니당ㅎㅎ,1.0
맛있게 잘먹었어요~!,0.0
세상에 이렇게 만족할 수 없습니다,1.0
친절하게 응대해주셨고 음식이 맛있습니다~,1.0
분위기좋고 친절한고 중요한 ..음식맛 좋았습니다.,1.0
4명이 와인 마시려고 예약해서갔어요. 소문대로 이른시각에도 많은분들이 오시더라고요. 4명이서 6인셋트 먹었습니다. 만족만족했어요. 와인안주로..가벼운 치즈플레이트 메뉴나 과일종류 있었으면 좋겠어요. 담에 또 몰려가겠습니다..,1.0
굿이영~~^^?너무 사람이 몰릴 때는 바쁘지만 그래도 굿이용,1.0
사장님과 직원분들 모두 친절하셔서 너무 좋았구 파스타가 정말 맛있습니다. 스프와 식전빵이 특히 기억에 남았던 것 같아요ㅎㅎ,1.0
매장 분위기는 좋지 않은데 맛은 진짜 최고 ! 식전빵 진짜 맛있구요 로제1 파스타도 다른 매장에서 먹던 맛이 아닌 좀 특이하지만 더 담백한 맛 ? 그리고 스테이크도 맛있어요 ! 양도 많고 진짜 배터지게 먹었습니다 ㅋㅋ,1.0
꼭 예약하고 방문하세용 아니면 대기해야해요~~^^맛도 있고 가성비가 대박 !!!! 파스타는 곱빼기도 가능해서 완전 배터지게 먹을 수 있어요!,1.0
맛있는 피자와 파스타를 저렴한 가격으로 먹을 수 있어서 좋았습니다. 사장님도 친절하시구요,1.0
맛있다 왜 리뷰 많은지 알게됨! 가성비도 좋다,1.0
맛있고 직원분들이 친절합니다,1.0
"맛도 양도 만족스러웠어요. 고르곤졸라 피자랑 감베로니, 마레파스타, 풍기리조또 추천합니다♡",1.0
맛있었어요! 식전빵이랑 후식도 주셔서 너무 좋았어요 ㅎ,1.0
음식도맛있고 사장님대응도 좋았습니다.^^,1.0
1. 사장님 되게 밝으시고 긍정에너지 뿜우시는 친절함 2. 맛있고 양많고. 더 길게 말할 필요도 없움.,1.0
양도 푸짐하고 맛있어요~ 빵도 따뜻하고. 특히 토마토 스파게티 너무 맛있음..^^,1.0
음식도 맛있고 좋았습니다!!,1.0
가성비 최고예요 줄이 많이 서던데 더욱 번창하세요,1.0
항상 만족합니다. 로제 리조또랑 감베로니 파스타 곱빼기로 먹었어요. 맛있고 양도 많아 최고입니다 :),1.0
맛있었어요!!!,1.0
사장님이 매우 친절하시고 음식의 온도와 간 맛 모두 좋았어요!,1.0
테이블 사이에 병풍같이 있어서 다릉사람 신경쓰지 않아도 되는 곳에 안내해주셔서 좋았어요!,1.0
친절도 맛도 굿굿~,1.0
맛있었습니다 :) 다음에 또 방문할게요!,1.0
파스타 한기 가격으로 풀코스 진짜 대박ㅜ 음식도 맛있었어요,1.0
만족스러워요,1.0
사장님이 친절하시고 맛있게 먹고왔어요~ 집이 가까우면 자주 가고싶네용ㅎㅎㅎ,1.0
맛있게 잘 먹었어요. 음식 늦게 나왔다고 서비스도 주셔서 감사했습니다.,1.0
직원 분들이 정말 친절하시고 재밌었어요. 맛도 괜찮고 양이 정말 많아서 조금 남기긴 했지만 정말 최고였어요 !! 분위기도 정말 좋았어요 !!,1.0
네이버 예약하니 10프로 할인도 받아서 좋네요.미리 예약하니 두명인데 거의6인석 자리로 잡아주셔서 감사했어요.스테이크 레어로 먹었는데 부드럽고 맛있었어요ㅎ디너2인 세트 메뉴 먹었는데 봉골레는 곱빼기로 먹었네요.봉골레는 쏘쏘한 맛이었어요.금액 추가없이 곱빼기여서 조개는 더 안주시고 면을 많이 주시는거 같아요.샐러드는 좀 미지근했는데 시원하게 주시면 좋을꺼같아요.스프랑 식전빵이랑 디저트는 맛있었어요.서비스 친절합니다.,1.0
완전 만족합니다. 콜키지 프리여서 와인 살컷 마셨네요.,1.0
맛도 있구 양도푸짐해요,1.0
"예약해서 빨리 들어간건 좋았지만 주문이 뒤틀려서 저보다 늦게온팀이 먼저받고, 탄 빵을 주셔서 다시 교체했네요... 하지만 맛은 있었습니다~",1.0
오늘 친구 생일이라 리에또 들렷는뎅 진짜 맛집인가봐요~~사람 진짜 많더라구용ㅎㅎ 직원분들 친절하시고 맛도 너무 좋았어용,1.0
피자두 맛있구 파스타도 맛있습니다 직원분들도 친절하고 좋네요 ㅎ,1.0
예약하고 갔는데 먹는 도중에 사람 많아져서 예약하고 가는 게 나을 것 같아요. 12시 예약이였는데 빨리 도착하면 주문 안 받아주셔서 12시 언저리에 도착하시는 게 좋을 것 같습니다. 애피타이저로 빵이랑 샐러드가 나오는데 먹는 양이 얼마 안 되시는 분은 조금만 드세요. 배불러서 메인메뉴는 거의 손을 못 댔습니다. 예약하고 가면 할인되니까 이왕 가실 거면 예약하고 가세요.,1.0
보통입니다,1.0
자리도 좋았고 맛도 좋았어요~,1.0
맛있게 잘먹었어요! 양도많고 좋았어요,1.0
사당갈때마다 가는 곳이예여!! 맛있어요. 특히 식전빵이 너무 맛있어요. 종류도 여러가지이고 따뜻해서 진짜 맛있어요. 빵집 하셔도 될듯요~~ 다른음식도 전부 좋았어여~ 자주 이용할께요 ㅎㅎ,1.0
진짜 최고의 맛집. 서비스는 베스트! 처음으로 식당에서 마일리지 신청했습니다. 무조건 강추! 사장님 멋져요~~~,1.0
해물 크림파스타는 짜네요~~하지만 스테이크는 부드러워서 맛있었어요 해물 크림파스타는 별루~~~,1.0
"자주 가는 곳입니다. 주차 혜택이 없는 건 좀 아쉽지만 음식 맛과 가격, 서비스를 매우 만족합니다. 건승하시고 다음에 또 뵈요^^",1.0
양도많고 좋았아요~,1.0
만족합니다. 맛있어요,1.0
진짜 그냥 최고!다른 말 필요없음,0.0
식전빵도 맛있고 메뉴도 다 너무 맛있어요ㅠㅠㅠ 우연히 알게되어 사당가게되면 꼭 가는 맛집입니당 ㅎㅎ,1.0
항상 맛있어서 매번 방문하고있어요!,1.0
양도 많고 맛있어요,1.0
가성비 좋아요 저렴한데 맛있어요!,1.0
바질리조또 맛있어요:),1.0
일하시는 남성분 넘 멋있어요,1.0
곱빼기로 안해도 양이 충분히 많은거 같아요ㅎㅎ 새우크림파스타 맛있었어요~,1.0
친절해요 홈메이드맛이었음!,1.0
친구들과 맛집탐방이 취미라 두번째 방문이었는데 계속가고싶어요!,1.0
너무 친절하시고 가성비 대박이네요 !! 적극 추천입니다,1.0
언제가도 만족스럽네요^^,1.0
늘 잘먹고 갑니다,1.0
네이버 예약으로 할인도 받고! 단품세트로 먹었는데 맛있었습니다! 재방문 의사있습니다!,1.0
네이버 결제로 10%할인되구요. 음식은 살짝 피자가 짰지만 맛있어요. 전반적으로 가격 대비 만족스러웠어요,1.0
"괜찮았습니다. 친절했고, 맛있었어요. 개인적으는 고르곤졸라 피자가 맛있었습니다. 곱배기 시키면 양 많습니다.",1.0
친절하고 다 좋은데 사실 음식맛은 좀 실망ㅠㅠ,1.0
맛있고 분위기도 좋았습니다. 세트로 먹었는데 타이밍 맞춰서 디저트나와서 좋았습니다. 또 방문하고 싶네요.,1.0
회사근처 파스타 맛집. 언제부터인가 그냥 가면 대기자가 너우 많아 발길을 돌려야 했네요. 소문이 많이 났나싶어 예약으로 방문. 식전빵 메인 디저트까지 런치가격과 맛이 좋은 곳입니다.,1.0
코스로 먹었는데 양도 적당하고 잘 먹고 갔습니다. 단품 세트로 먹어도 나쁘지 않을듯,1.0
"음식 맛도 있었구, 무엇보다 테이블간의 거리가 멀어서 좋았슴~~",1.0
믿고 가면 되는 레스토랑! 편안하고 넉넉하게 지인들과 즐거운 시간 보내고 왔어요. 벌써 또 가고 싶네요~~,1.0
가격대비 최고에요,1.0
맛있는 음식을 합리적 가격으로 굳,1.0
맛있고 맛있고 맛있었습니담 식전빵부터 식사 디저트까지요! 다만 식사하는 속도가 좀 느린편인데 파스타 열심히 먹구잇는데 종업원분들이 자꾸 힐끔힐끔 쳐다보시는 게 거의 다 먹어가는 거 같다. 하고 전체적인 상황을 파악하기 위해서는 알겠지만 조금 부담되었어요ㅠㅠ 흑흑흑 맛은 정말 좋았어요 같이 간 친구가 너무너무 맛있다고 다음에 또 오자고해서 또 방문할예정입니다.,1.0
파스타 저렴하고 맛있어요! 양도 많은데 심지어 곱배기도 무료! 사장님 뭐가남을지 모르겠네...,1.0
맛있고 친절해요!,1.0
여기는 늘 맛있고 양도 많고 좋습니다!!,1.0
너무 친절하고 에어컨 빵빵하고 근처 이사왔는데 친구들 모임하기 좋았어요. 나중에 온 친구 한명이 메뉴 시키니까 1인용 식전빵을 작은 그릇에 담아 주시더라고요. 사실 챙겨달라고 하고 싶었는데 잊어 버리고 있었거든요. 그런데 섬세하게 또 챙겨주셔서 좋았습니다. 생맥주 판매해주세요. 여름이라 생맥도 땡겼는데 병맥주라 아쉽.. 아니면 코로나+레몬 메뉴나 샹그리아 메뉴 개발해주세요. 자주 갈것 같아서 그럽니당 ㅋㅋㅋㅋㅋ,1.0
곱빼기로 시키면 양도 많고 맛있어요! 좋은시간 보내고갑니다:),1.0
맛있네요. 가성비도좋아서자주찾는매장이예요. 저렴하고배부르게먹어서만족합니다. 특히식전빵이정말맛있네요.,1.0
빵이랑 파스타 피자 전부 맛있었어요! 특히 후식이 너무 맛있고 직원분들도 친절하시네요~~ 사당에 오면 항상 리에또만 오게 돼요! 또 올게요 >_<,1.0
밖에 너무 덥고 습했는데 매장들어오니까 너무 시원하고 상쾌해졋어요ㅋㅋ기분 업! 일단 식전빵이 너무 맛잇구요 손님이 진짜 많더라구요 맛집 찾아온 느낌 ㅎㅎ 런치A먹엇는데 가격 넘 칭찬합니다👏스프도 맛잇엇고 파스타 피자 다 맛잇엇구 음료랑디저트까지 나와서 배터지게 먹구왓어요 자주애용할게요ㅋㅋ,1.0
"리에또 정말 감사해요:D 제가 실수로 예약을 잘못해서 (일요일방문, 예약은 월요일ㅠ) 어제 방문했는데 직원분이 친절하게 설명해주시고 자리도 창가로 안내하주시고 할인까지 적용해주셨어요~~ 친구가 너무 감사하다고 이건 꼭 리뷰별 오만개감 이라고 하네요:) 음식은 말할것도 없이 양푸짐하고 정말 맛있었어요!! 오늘은 친절한 서비스에 너무너무 만족합니다! 또 방문할게요!!!!",1.0
"리에또 네이버 예약하고 가면 할인해줘서 더 좋아요! 10번 넘게 갔는데 매번 맛있습니다 홍홍 게다가 이번에 가격 또 내리셨던데, 정말 쉐프분들이 돈을 위해 음식하는게 아니라, 음식을 위해 음식하신다는게 느껴져서 더욱 자주 가게되네요!",1.0
가격대비 괜찮았습니다. 10% 할인도 매력있고요. 근데 샐러드는 왜그리 비싼건지.. 파스타보다 비싸더군요.. 그 부분이 이해 안가는 것 말고는 괜찮았습니다.,1.0
도착후 주문 리조또 맞으시죠? 하지만 오래기달린후 나온것은 파스타.. 리조또 주문했는데요? 고객님 바꿔드릴게요 그 후 나온 설익은 리조또... 생쌀씹는거같아서 다남기고옴 피클에는 머리카락이딱!,1.0
맛있게 먹었습니다. 감사합니다.,1.0
좋았습니다 부담없이 맛있게 먹었습니다,1.0
너무 맛있어요! 그리고 직원들도 항상 친절해요,1.0
언제나 양많이를 외치며 ㅎㅎ 맛있어요~^^,0.0
"토요일 저녁 6시였는데, 붐비지 않아 좋았습니다. 예약 없이 오신 분들과 예약 한 사람들이 가는 곳이 달랐던 건지 아무도 없는 공간에서 따로 조용히 식사할 수 있어 좋았고, 가격과 맛 모두 괜찮았습니다.",1.0
맛도 있고 가격도 착하고 양도 많아요. 제가 먹은것 중엔 크림파스타가 너무 맛있었어요 다음에 또가고싶네요. 아!건물뒷편에 주차되는걸 몰라서 공용주차장에서 한참걸었네요ㅎ 번창하세요,1.0
오늘도 매우 만족쓰~~ 직원분들 너무 친절하시구요 곱배기 무료라 개이득! 항상맛잇게먹고 갑니다 ㅎㅎ,1.0
너무 친절하시고 맛있었어요,1.0
아담하고 분위기도 괜찮았습니당! 파스타는 무료로 곱배기 가능하답니다 ㅎㅎ,1.0
사장님이 너무 친절하십니다.. 음식도 맛있어서 모든 접시를 설겆이 하듯 싹 비우고 나왔어요. 돈을 내고 나왔는데도 뭔가 내가 더 득본 기분이었어요,1.0
가격과 맛 서비스 다 만족스러웠어요 재방문꼭할께요^^,1.0
사장님도 친절하시고 음식도 맛있었어요 ㅎㅎ,1.0
사장님이 너무 좋은 분이세요!! 자주 방문하는데 갈때마다 정말정말 좋으신 분인걸 깨닫고 옵니다!! 강추해요~,1.0
식전빵이랑 파스타 참 맛있었습니다 직원들이 마감시간 전 식기도구 닦을때 넘 시끄러웠던점 빼고는 만족스러웠습니다,1.0
맛있었어요 양도 많고!,1.0
항상 맛있게 잘 먹고 있어요~ 다음에도 방문할 예정입니다!!,1.0
데이트 장소로 아주 좋습니당,1.0
분위기도 좋고 맛도 좋았습니다 ~~,1.0
음식도 좋고 자리도 좋아요 대화하기 넘 편해요,1.0
까르보나라 양많이 로 해서먹고 뚝배기파스타(이름기억안남) 도 맵기-하로 해서 먹었는데 맵기-중으로 해서 먹어도 맛있을것 같아요! 까르보나라 소스가 나중에 부족했지만ㅠ잘먹었습니당 ♡,1.0
친절하시구 음식두 맛잇었습니다!,1.0
양도 많고 맛있었어요!!,1.0
만족합니다. 또 방문하께요~~,1.0
정말 맛있어요. 요리에 미친 게 확실해요~*,1.0
조용하고 좋습니다,1.0
장소 위치도 적당하고 음식도 가격대비 맛있어요 친구 연인 가족모임 좋을 듯 합니다,1.0
가성비 좋고 맛있어용,1.0
무료로 양추가도 되고 네이버로 예약해서 할인도 받고 좋았어요ㅎㅎ,1.0
양도많고 맛도좋았어요,1.0
가성비 굿~~~,1.0
맛있고 양많고 친절하고♡ 식전빵과 디저트까지 맛있어서 저는 여기 단골입니다~,1.0
맛있는 음식을 배부르게 먹을 수 있어 좋았습니다. 곱빼기도 주문할 수 있어 좋았어요. 네이버 예약으로 런치 메뉴 외에는 10%할인도 받구요. 디저트에 후식 차까지 마시고 함께 가신 엄마도 좋아하셨어요.^^ 또 가려구요.,1.0
늘최고에요,1.0
맛도서비스도,1.0
친구들과 같이 갔는데 친구들이 너무 만족해서 데려간 보람이 있었어요! 맛도 짱짱입니다!!,1.0
가성비 짱입니다. 네이버로 미리 예약하고 갔더니 창가쪽으로 넓은 자리 주셔서 편하게 먹고 왔어요.,1.0
매장도 넖고 알찬 세트메뉴가 맘에 들었습니다 점심 세트가 13000원 가격의 가성비도 좋고 맛도 엄청 좋네요 재방문의사 100프로입니다,1.0
너무너무 친절하셔서 감동받았어요 ㅎㅎㅎ 할인도해주시고 디저트까지 너무 맛있게 먹었습니다!,1.0
가음에 사당가면 무조건 다시 갈꺼에요,1.0
맛있어요오,1.0
자주 갑니다. 양이 많아서 정말 좋아요^^,1.0
정말 만족했어요 ^^ 이제 사당 모임 여기서 하려구요,1.0
양 많고 괜찮았어요~~,1.0
양도 많고 맛있고 서비스도 최고였어요!,1.0
음식이 대체로 짜고 달았어요 젊은이들 취향인것같아여,1.0
매우 만족했어요,1.0
너무 맛있었어요 ㅎㅎ,1.0
늘 맛있게 먹고 갑니다~,1.0
베리 굿굿굿굿,1.0
음식도 맛있고 양도많고 서비스도 좋네요,1.0
맛있게 잘 먹었습니다 다만 폭염이었는데 에어컨 온도를 조금 더 쾌적하게 설정하면 좋지않을까 합니다~~,1.0
친절하시고 좋았습니다 분위기도 좋구요,1.0
엄청 맛있고 친절하고 좋았습니다~! 특히 크림파스타가 맛있었네요:) 기다시리는 분들이 꽤 많던데 미리미리 예약하는게 좋은거같아요,1.0
서비스도 좋고 음식도 너무 맛있었습니다,1.0
식전빵이랑 후식도 맛있었고 파스타도 곱빼기가 무료라 양 신경안쓰고 맛있게 먹을 수 있었네요 위치가 약간 외진곳에 있어서 사람없을 줄 알았는데 줄까지 서더라구요,1.0
양과맛을두개동시에느꼈습니다 ^^,1.0
음식은 맛이 있게 잘 먹엇어요 계속방문 하게되고 어제는포인트사용도 해서 기분이 좋았지요 조금 개선해주시면 더욱 평가도가 높아질것같아~~ *코스음식~ 음료 리필 안되고 잔도 너무 작은점 얼마되 지도 않는 차이인데~ *코스요리~ 셀러드너무 부실했음 2명이코스시키면 가격이 만만찮은데 가격대시 서비스가 아닌듯 해서~~,1.0
음식도 맛있고 분위기도 편안했어요. 직원분들도 친절왕!,1.0
맛있고 양도 정말 많네용 다음에 기회되면 또 오겠습니다,1.0
양도 많고 맛도 있고 추천합니다,1.0
맛과 양은 괜찮았고 가격은 10퍼센트 할인받아서인지 저렴하다는 느낌이었어요 친구들끼리 가볍게 가기에 좋은 곳입니다. 분위기 있고 조용한 레스토랑 느낌은 아니었어요,1.0
친절하시고 맛있었어요!,1.0
대단히 만족해요.~~또 방문하겠습니다,1.0
맛과 양은 아주 만족 서비스는 확실히...불친절합니다 네이버예약시 10%할인은 주말에만 가능하답니다ㅜㅜ,1.0
아이들하고 같이 갔는데 먼저 곱배기 제안해주시며 친절하셔서 감사했습니다 서빙해주시는 남자분! 쵝오입니다,1.0
양도 많고 맛있어요ㅎㅎ 다만 사람이 많으면 너무 시끄러워요ㅠㅠㅋㅋ,1.0
역시나 로제는 최고..🧡 예약하고 방문하면 항상 할인 해주셔서 너무 좋아요.,1.0
"사당역에서 걸어가기에도 딱 좋은 위치에 있으며, 미리 예약을 해서 그런지 바로 안내 받아서 좋았습니다. 음식도 괜찮으며, 서비스도 좋았습니다. 예약하면 10% 할인까지 해주니 방문하실 계획이 있으신분은 꼭 예약하고 방문하시기 바랍니다.",1.0
가격은 저렴하고 맛은 조금짜긴했으니 맛있었어요~ 운영하시는분들의 마인드는 좋아보여 좋았습니다,1.0
전체적으로 만족.,1.0
저렴하고 맛있어요:),1.0
저렴한 가격에 맛있는 양식을 먹을 수 있어서 좋았습니다,1.0
가격도 괜찮고 맛있음 !,1.0
아주좋음 ㅎㅎ,1.0
맛 가격 좋았어요,1.0
음식도 푸짐하고 양도 많이 주셔서 맛있게 먹었어요~ 전반적으로 좋았어요~ 다만 조금 안쪽 자리라 더웠던것 같네요.,1.0
6월 28일 예약방문 했습니다. 식 전 빵 진짜 맛있어요!!!! 게다가 곱배기가 무료 였는데 그냥 일반을 먹었는데도 양이 많았어요. 어떤건지 기억이 안나는데 저는 스테이크 토마토 리조또랑 해물 크림? 리 조또 였는데 가성비 갑입니다!!! 담에 또 방문 예정입니다. 그땐 파스타로 ㄱㄱㄱ 진짜 강추합니다.,1.0
"양이 완전 혜자였구요, 대기도 있을정도로 사람 많았어요 바질 파스타가 살짝 짰지만, 가격대비 맛있었어요 디저트 푸딩은 따로 팔아도 될듯해요 맛있었어요 다음에 또 올게요~",1.0
맛있고 친절,1.0
코스로 너무 빵부터 스프 샐러드 리조또 디저트까지 진짜 너무 맛있는데 가격도 너무 착해서ㅜㅜ진짜 만족입니다 곱빼기를 돈을 안받는다니 너무 좋은거같습니다ㅠ̑̈ 덕분에 완전 배부르게 넘 잘먹었구요 빵이나 디저트들 진짜 다 맛있었어요ㅠ̑̈ 담에 또 올거에요!̤̻,1.0
맛있게 잘 먹었습니다:) 여기만큼 파스타 양 많은 곳은 못본거 같아요!! 가격도 싸고 가성비 최고입니다!,1.0
저렴하고 양많고 맛있어요 식전빵 존맛에 디저트도 맛있어요 자주 이용할께요,1.0
사장님 친절하고 애기들 데리고 가기도 굿,1.0
맛있었습니다,1.0
조금 짜긴했지만 대체로 가격이 저려하고 맛있었습니다!,1.0
맛있고 친절했어용~,1.0
맛있고 배불렀어요,1.0
"식전빵, 호박스프, 디저트로 나온 푸딩이 너무 맛있어요. 사장님도 친절하세요.",1.0
가격대비 정말 맛있어요,1.0
가성비 최고에요. 양도 푸짐하고 좋았습니다. 또 방문예정입니다.,1.0
잘 먹고 나왔습니다. 스파게티 양을 푸짐하게 주셨아요~ ^^,1.0
너무 맛있고 사장님 알바생분 다들 너무 친절하겼어요,1.0
"전체적으로 음식이 맛있었고 양또한 많아 만족했습니다 (파스타 , 피자) 다만 샐러드만은 음 별로 였음",1.0
"가격도, 맛도, 양도, 분위기도 다 좋았어요~ 단 다른 곳과 달리 음식이 나올 때 좀 많이 뜨거워서 살짝 애 먹었어요;; 파스타 시켰었는데 처음엔 못 먹고 식히기만 했다는;;( 처음 주는 빵은 뜨겁긴 한데 금방 식으니까 나오자마자 드시길~ㅎㅎ)",1.0
꼭!! 뭐든!! 식기 전이 드세요!!! 분위기도 좋았어요..ㅎ,1.0
가격 양 다 만족했어요! 친절하시기도 해서 좋았어요. 다음에 또 갈듯?ㅎ.ㅎ,1.0
"가성비 갑! 식전빵도 , 디저트도 맛있어요~",1.0
