상가업소번호,가게명,리뷰,evaluation
MA010120220809977525,묘미,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220809977525,묘미,맛있게 잘먹고왔습니다. 다음에 또 방문하고싶습니다.,(긍정 확률 : 0.99) 긍정
MA010120220809977525,묘미,봄 메뉴가 끝나간다고 해서 왔는데 먹길 잘 한 것 같아요: 요즘 날씨가 또 좋아서 기분이 더 좋았습니다. 친절히 응대 해 주셔서 감사합니다.,(긍정 확률 : 0.99) 긍정
MA010120220809977525,묘미,음식은 당연히 맛있고 뷰도 조은데 직원들 매우 친절해서 기분 좋은 식사가 되었네요,(긍정 확률 : 0.99) 긍정
MA010120220809977525,묘미,굿굿굿,(긍정 확률 : 0.95) 긍정
MA010120220809977525,묘미,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220809977525,묘미,이렇게 뷰 좋은 곳은 얼마 안 될 거 같아요. 서버분들도 너무 친절하시구요.   다만 음식은 한식보다는 조금 더 서구스럽고 양이 좀 모자라달까요.. 이 돈 주고 밥 먹는데.. 배가 고픈 건 좀 충격이었어요.. 양 좀 늘려주셨으면..,(긍정 확률 : 0.99) 긍정
MA010120220809977525,묘미,진짜 맛있음 ㅠㅡㅠ,(긍정 확률 : 0.98) 긍정
MA010120220809977525,묘미,"다이닝인스페이스 시절에 한번 와보고 묘미로 바뀌고는 처음 방문.  1. 서비스팀 분들 친절하세요. 재료나 구성, 소소한 부분도 설명잘해주셨습니다. 와인페어링 4잔도 구성에 따른 설명 좋았어요. 2. 음식 아뮤즈부터 맛있었습니다. 플레이팅도 예쁘고 먹기 아쉬울정도?!. 3. 식사하면서 보는 야외 뷰가 너무 좋아요 만족한 점심식사 였습니다.",(긍정 확률 : 0.99) 긍정
MA010120220809977525,묘미,"허브 종류를 많이 쓰는거 같아요 독특하고 어디서도 먹어보지 못한 음식 종류를 접해볼 수 있어서 좋았어요 분위기도 좋고 뷰도 좋고 친절하셔서 기분좋게 식사했습니다!  다만 아쉬웠던건 음식 텀이 너무 길었어요,,,, 3시간동안 밥 먹어본건 처음이라 먹다가 좀 지쳤네요 ㅠ",(긍정 확률 : 0.99) 긍정
MA010120220809977525,묘미,뷰가 정말 멋져요. 맛있었어요.,(긍정 확률 : 0.99) 긍정
MA010120220809977525,묘미,"창덕궁과 시티가 동시에 보이는 끝자리에 앉았어요 🥰 엘리베이터 공사로 계단을 올라 방문했는데요, 힘들지 않았냐며 걱정해주시고 친절하게 응대해주셔서 너무 좋았습니다! 디너 가격이 조금 인상되서 아쉬울뻔 했지만 음식과 와인이 맛있어서 이해가 됐어요 ❤️ 직원분들 다른 파인다이닝에 비해 모두 친절하셨고 최고였습니다!",(긍정 확률 : 0.99) 긍정
MA010120220809977525,묘미,"미쉐린 1스타 파인다이닝 레스토랑으로 창덕궁 뷰 맛집 이에요. 통창으로 펼쳐지는 인정전과 아라리오 뮤지엄, 원서동 공원 풍경 보느라 한동안 자리에 앉지 못했어요. 아뮤즈 부쉬의 바삭함과 크림치즈의 고소함에 눈이 번쩍 뜨였어요. 레터링으로 꾸민 디저트에 예기치 못한 기쁨도  맛봤어요. 영화 라따뚜이가 떠올랐어요.  생쥐 '레미'가 음식을 도깨비 방망이 두드리듯  순식간에 만들어 내는 것처럼  요리를 예술로 뚝딱 만들어 내는 듯 했기  때문이에요. 덕분에 일상의 묘미도 찾았어요.",(긍정 확률 : 0.99) 긍정
MA010120220809977525,묘미,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220809977525,묘미,너무 친절하고 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220809869174,카페 꼬뮨,카페+식당인줄은 알고 있었지만 카페보다는 중식당을 기본으로 하는듯. 디저트 메뉴가 많아서 좋았음. 근데 너무 비쌈,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,분위기 좋네요,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,맛있어요. 인테리어도 멋있구요.,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810014678,이채 카페,군밤라떼 맛있어요,(긍정 확률 : 0.97) 긍정
MA010120220810014678,이채 카페,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810014678,이채 카페,커피도 맛있고 한옥카페 이뻐요!,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810014678,이채 카페,사진찍기도좋고 예뻐요,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,한옥까페가 아담하니 이뻐요 안에 좌식자리도 있고 다양한 공간들이 있어 잼있네요 창가아래 툇마루에 앉아서 앞에 큰 나무 보면서 커피마시니 잠시 일상에서 벗어난 기분이라 힐링되네요 라떼도 평균이상으로 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,분위기 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220810014678,이채 카페,커피맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,카페모카 맛있다,(긍정 확률 : 0.97) 긍정
MA010120220810014678,이채 카페,"고즈넉한 한옥카페, 음료도 맛있어요",(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,예쁘고 커피도 좋아요,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,안국역 골목에 있는데 너무 이뻐요! 커피도 고소하고 맛있습니다ㅎㅎ,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,한옥 예쁩니다,(긍정 확률 : 0.98) 긍정
MA010120220810014678,이채 카페,한옥 예쁘네요,(긍정 확률 : 0.98) 긍정
MA010120220810014678,이채 카페,수제 오미자차 맛있어요,(긍정 확률 : 0.94) 긍정
MA010120220810014678,이채 카페,한옥 풍경이 좋고 커피가 맛있어요~ 케이크는 평밤합니다,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,평범한 커피 맛이네용,(긍정 확률 : 0.79) 긍정
MA010120220810014678,이채 카페,지나가다 골목끝에 이쁘게 테이블이 놓여져있길래 들어가봤는데 너무나 아기자기한 이쁜카페가 있더라고요ㅎㅎ 야외앉으니 바람도 선선하니 좋더라구요 커피도 넘 맛잇어요!,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,커피는 괜찮아요. 모히또는 아쉽네요...,(긍정 확률 : 0.80) 긍정
MA010120220810014678,이채 카페,굿,(긍정 확률 : 0.94) 긍정
MA010120220810014678,이채 카페,커피 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,맛있어용,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,커피 맛있어요~~,(긍정 확률 : 0.98) 긍정
MA010120220810014678,이채 카페,그냥,(부정 확률 : 0.86) 부정
MA010120220810014678,이채 카페,ㆍ,(긍정 확률 : 0.89) 긍정
MA010120220810014678,이채 카페,고즈넉한 카페,(긍정 확률 : 0.98) 긍정
MA010120220810014678,이채 카페,공간은 작은 편이지만 한옥에서 느껴지는 분위기가 있어 좋았습니다. 음료도 평균이상은 합니다.,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,음료수 흘렸는데 친절하게 해주시고 새로 음료 주셔서 감사합니다 안국역 가게되면 또 들리고 싶어요!♥️,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,한옥이 멋스러워요!,(긍정 확률 : 0.99) 긍정
MA010120220810014678,이채 카페,한옥 공간의 멋진 분위기 속에서 마시는 커피맛이 좋았습니다.,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,미술관 갔다가 잠시 들리기 좋은 맥주집!,(긍정 확률 : 0.93) 긍정
MA010120220810071022,기와탭룸,분위기 좋아용,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,긋,(긍정 확률 : 0.81) 긍정
MA010120220810071022,기와탭룸,굿,(긍정 확률 : 0.94) 긍정
MA010120220810071022,기와탭룸,트러플향 가득 튀김,(긍정 확률 : 0.96) 긍정
MA010120220810071022,기와탭룸,자리가 협소,(부정 확률 : 0.95) 부정
MA010120220810071022,기와탭룸,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220810071022,기와탭룸,굿,(긍정 확률 : 0.94) 긍정
MA010120220810071022,기와탭룸,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810071022,기와탭룸,굿,(긍정 확률 : 0.94) 긍정
MA010120220810071022,기와탭룸,자리가 좁긴한데 그분위기가 좋고  음식도 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,맛있어요 ~~,(긍정 확률 : 0.98) 긍정
MA010120220810071022,기와탭룸,맛있어요!,(긍정 확률 : 0.98) 긍정
MA010120220810071022,기와탭룸,맥주도 맛있고 튀김도 맛있어용,(긍정 확률 : 0.97) 긍정
MA010120220810071022,기와탭룸,주말 오픈시간 15분 전에 도착해서 대기하다 들어감. 자리는 금방 찼음. 이용 시간 두시간 반으로 제한함. 시어서커 IPA 적당히 씁쓸하고 적당히 상큼해서 너무 맛있게 잘 먹었어요!,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,웨이팅하다가 들어갔는데 기다린 보람이 있었습니다 맥주 너무 맛있고 시원하고 윙 진짜 맛있고 특히 직원분들 너무나 친절하셔서 기분 좋게 먹고 나왔네요 햇빛드는 자리에 앉는 손님들 신경써서 바꿔주시는 등 잘 챙겨주시더라구요 엄청 시끄럽지도 않고 대화 하기 딱 좋은 분위기 입니다 재방문의사 무조건 있습니다! ㅎㅎ,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,분위기 좋아요~,(긍정 확률 : 0.98) 긍정
MA010120220810071022,기와탭룸,분위기 좋아요  평일에 사람 덜할때가면 더 좋음!!,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,그렇게 엄청 친절하진않ㅁ,(긍정 확률 : 0.97) 긍정
MA010120220810071022,기와탭룸,직원분들 친절하시네요 수제맥주도 다양하고 맛있고 안주도 맛있어요 음악소리가 살짝커서 대화하기에는 잘 안들릴수도있어요,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,안주좋아요,(긍정 확률 : 0.97) 긍정
MA010120220810071022,기와탭룸,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810071022,기와탭룸,굿,(긍정 확률 : 0.94) 긍정
MA010120220810071022,기와탭룸,굿,(긍정 확률 : 0.94) 긍정
MA010120220810071022,기와탭룸,닭반마리 팬구이 정말 짱입니다 양은 많지는 않아요~,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,분위기 좋고 고구마 프라이즈가 별미였어요👍🏻,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,한옥에서 먹는 수제맥주맛💗,(긍정 확률 : 0.92) 긍정
MA010120220810071022,기와탭룸,분위기도 좋고 안주도 넘넘 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,긋,(긍정 확률 : 0.81) 긍정
MA010120220810071022,기와탭룸,"맥주가 다양한 편이고 맛잇는 안주이지만 양은 넉넉하지는 않고, 둘둘씩 앉기 좋아요",(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,맥주 맛있고 분위기도 좋아요! 친구랑 둘이 갔는데 얘기하면서 맥주를 4잔씩이나 마셨네요! :) 다음엔 비오는날 가보고 싶어요! 맑은 날 가는거랑 느낌이 또 다를거 같아서요 ㅎㅎ,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810071022,기와탭룸,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810071022,기와탭룸,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810071022,기와탭룸,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810071022,기와탭룸,맥주도 다양하고 맛도 있고 한데 사장님인지 매니저인지 모르겠지만 참 불친절하더라구요. 아마 두번 다시는 갈 일 없을 가게. 장사하기 싫으면 하질 말았으면..,(긍정 확률 : 0.98) 긍정
MA010120220810071022,기와탭룸,인테리어가 재밌는 곳이에요,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,사람많아서 오픈시간맞춰가면 여유로워요!,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,낮술하러가니 사람 별로 없고 좋았어요! 코로나 끝나면 사람 많아도 재밌게 잘먹을수있을거같은데!! 감자전 맛있었고 맥주도 맛있었어요 가게는 밤이 더 예쁜거같아요,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,^^,(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,"버팔로윙 맛있고, 물릴 때 쯤 샐러리 먹으면 딱 좋아요! 평상보단 테이블 좌석이 좋았네요! 직원분들 빠릿빠릿 하시고, 친절했습니다!",(긍정 확률 : 0.99) 긍정
MA010120220810071022,기와탭룸,"글랜체크 맥주, 버팔로윙 맛있네요",(긍정 확률 : 0.98) 긍정
MA010120220810071022,기와탭룸,굳굳,(긍정 확률 : 0.89) 긍정
MA010120220810071022,기와탭룸,좋다요~!!,(긍정 확률 : 0.94) 긍정
MA010120220810071022,기와탭룸,조아영,(긍정 확률 : 0.92) 긍정
MA010120220810071022,기와탭룸,굿이요,(긍정 확률 : 0.96) 긍정
MA010120220810071022,기와탭룸,좋았어요~~,(긍정 확률 : 0.98) 긍정
MA010120220810042383,아비꼬 안국역점,맛있어요 카레,(긍정 확률 : 0.97) 긍정
MA010120220810042383,아비꼬 안국역점,"밥 추가해달라니까 한숨쉬면서 쳐다보는 경우는 무슨 경우인가요? 심지어 바쁘신 것 같아서 제자리에서 달라고 한 것도 아니고 직접 가서 말했습니다  바쁘면 직원 수를 늘리시던가, 기계를 설치해놓으시던가 밥 무료 추가가 싫으시면 밥 무료추가 서비스가 되는 체인점을 운영하지 마시던가 하세요.  환기도 안되는 매장에서 진짜 불쾌하게 먹고 나왔습니다.",(부정 확률 : 0.59) 부정
MA010120220810042383,아비꼬 안국역점,맛있어요 카레,(긍정 확률 : 0.97) 긍정
MA010120220810042383,아비꼬 안국역점,맛나요,(긍정 확률 : 0.94) 긍정
MA010120220810042383,아비꼬 안국역점,쏘쏘,(긍정 확률 : 0.75) 긍정
MA010120220810042383,아비꼬 안국역점,맛있어요 재방문 각,(긍정 확률 : 0.99) 긍정
MA010120220810042383,아비꼬 안국역점,친절^^,(긍정 확률 : 0.99) 긍정
MA010120220810042383,아비꼬 안국역점,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810042383,아비꼬 안국역점,돈까스토핑 맛나고요 2단계 추천,(긍정 확률 : 0.89) 긍정
MA010120220810042383,아비꼬 안국역점,친절하고 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220810042383,아비꼬 안국역점,맛나게 먹고 왔어요,(긍정 확률 : 0.98) 긍정
MA010120220810042383,아비꼬 안국역점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220810042383,아비꼬 안국역점,맛있어요 카레,(긍정 확률 : 0.97) 긍정
MA010120220810042383,아비꼬 안국역점,가라아게 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220810042383,아비꼬 안국역점,아비꼬 카레 오랫만에 방문함,(긍정 확률 : 0.99) 긍정
MA010120220810042383,아비꼬 안국역점,양이적어진거같아요. 매장운영하는게 정신이 없으신거같아요ㅜㅜ,(긍정 확률 : 0.65) 긍정
MA010120220810042383,아비꼬 안국역점,조아요~,(긍정 확률 : 0.91) 긍정
MA010120220810042383,아비꼬 안국역점,굿~~~,(긍정 확률 : 0.93) 긍정
MA010120220810042383,아비꼬 안국역점,굿,(긍정 확률 : 0.94) 긍정
MA010120220810042383,아비꼬 안국역점,아비꼬를 정말 좋아하는편인데 안국역 아비꼬는 제가 가본곳중 제일 최악이었어요.  음식도 양이 너무 적고 밥도 .... 상태가;;  할말은 많겠지만 안하겠습니다..  그냥 다시는 안갈거같네요,(부정 확률 : 0.92) 부정
MA010120220810042383,아비꼬 안국역점,양이 너무 적어요. 사장님도 불친절하고 밥도 오래된밥인지 뭔지 모르겠는데 좀 생쌀과 비슷한 식감이었고 그저그랬네요  여기 맛있다는사람들이 전혀 이해가 안가는..  아비꼬 2년째 먹는사람으로써 다른곳이 더 맛있는듯.,(긍정 확률 : 0.79) 긍정
MA010120220810042383,아비꼬 안국역점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220810042383,아비꼬 안국역점,"주문하고 25분 이상 기다려서 메뉴 나왔어요. 그때문에 창덕궁 관람시간 놓쳤네요. 매장에서 이상한 쩐내같은 것도 나고, 토핑 시킨 거 다 떨어졌다고 음식 나올 때 말해주면서 서비스도 딱히 없고, 토핑 양도 다른 매장에 비해 훨씬 적고... 체인점이라 후기 찾아보지도 않고 무난한 퀄리티 생각하며 갔는데 정말 화가 날 정도였습니다. 사장님이 손이 느리신 듯 한데 직원을 더 두시던가 음식 몇분 걸린다고 사전에 말씀 좀 해주세요.",(부정 확률 : 0.96) 부정
MA010120220809999893,모퉁이네,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220809999893,모퉁이네,조아용,(긍정 확률 : 0.90) 긍정
MA010120220809999893,모퉁이네,굿,(긍정 확률 : 0.94) 긍정
MA010120220809999893,모퉁이네,맛있게 먹었어요,(긍정 확률 : 0.99) 긍정
MA010120220809999893,모퉁이네,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220809999893,모퉁이네,오뎅꼬치 맛있어요,(긍정 확률 : 0.96) 긍정
MA010120220809999893,모퉁이네,굿,(긍정 확률 : 0.94) 긍정
MA010120220809999893,모퉁이네,맛은 있는데 양이 넘작아요~~,(긍정 확률 : 0.98) 긍정
MA010120220809999893,모퉁이네,맛있어요 떡볶이,(긍정 확률 : 0.96) 긍정
MA010120220809999893,모퉁이네,굳,(긍정 확률 : 0.87) 긍정
MA010120220809999893,모퉁이네,떡볶이 양이 적어요.,(부정 확률 : 0.96) 부정
MA010120220809999893,모퉁이네,최악이에요 ^^ 분식집이 여기밖에 없어서 막나가나봐요. 양적고 맛 그냥 그래요.,(긍정 확률 : 0.71) 긍정
MA010120220809999893,모퉁이네,깔끔하게 맛있는 분식집. 자극적이지 않아좋네요,(긍정 확률 : 0.99) 긍정
MA010120220809999893,모퉁이네,마싯어요 튀김도용  라볶이에 떡은 적어요 ㅠㅠ,(긍정 확률 : 0.86) 긍정
MA010120220809999893,모퉁이네,방문,(긍정 확률 : 0.86) 긍정
MA010120220809999893,모퉁이네,진짜 맛있네용,(긍정 확률 : 0.99) 긍정
MA010120220809999893,모퉁이네,긋,(긍정 확률 : 0.81) 긍정
MA010120220809999893,모퉁이네,o,(긍정 확률 : 0.91) 긍정
MA010120220809999893,모퉁이네,굿,(긍정 확률 : 0.94) 긍정
MA010120220809999893,모퉁이네,굿,(긍정 확률 : 0.94) 긍정
MA010120220809999893,모퉁이네,좋음,(긍정 확률 : 0.98) 긍정
MA010120220809999893,모퉁이네,음식이 정갈하고 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220809999893,모퉁이네,그냥 평범,(부정 확률 : 0.96) 부정
MA010120220810193035,백년토종삼계탕,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220810193035,백년토종삼계탕,굿,(긍정 확률 : 0.94) 긍정
MA010120220810193035,백년토종삼계탕,"미쉐린 가이드에 실린 맛집이라고 하더니 동네 삼계탕 보다 못하네요-.,-;; 정말 맛없어요",(부정 확률 : 0.95) 부정
MA010120220810193035,백년토종삼계탕,굿굿,(긍정 확률 : 0.94) 긍정
MA010120220810193035,백년토종삼계탕,👍,(긍정 확률 : 0.84) 긍정
MA010120220810193035,백년토종삼계탕,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220810193035,백년토종삼계탕,몸보신 잘하고 왔어요,(긍정 확률 : 0.99) 긍정
MA010120220810193035,백년토종삼계탕,정성이 느껴지는 보양식이네요,(긍정 확률 : 0.99) 긍정
MA010120220810193035,백년토종삼계탕,국물이 깔끔해요,(긍정 확률 : 0.98) 긍정
MA010120220810193035,백년토종삼계탕,진한 국물 맛과 찹쌀죽 맛이 너무 좋아요,(긍정 확률 : 0.97) 긍정
MA010120220810193035,백년토종삼계탕,"맛있다 김치랑 마늘장아찌도 맛있음 들깨, 기본 둘다 맛있음  사장님도 넘 친절  또가야지",(긍정 확률 : 0.97) 긍정
MA010120220810193035,백년토종삼계탕,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810193035,백년토종삼계탕,굿,(긍정 확률 : 0.94) 긍정
MA010120220810193035,백년토종삼계탕,잘먹었습니다,(긍정 확률 : 0.98) 긍정
MA010120220810193035,백년토종삼계탕,닭도 좋은 닭 쓰는 것 같아요! 들깨도 맛있고 토종은 국물이 맑아서 둘다 맛있어요~!! 추천합니다~^^,(긍정 확률 : 0.99) 긍정
MA010120220810193035,백년토종삼계탕,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220810193035,백년토종삼계탕,"삼계탕 종류가 여러가지입니다.  들깨 삼계탕 너무 맛있게 먹었고, 인삼튀김도 맛있어요. 추천추천",(긍정 확률 : 0.98) 긍정
MA010120220810193035,백년토종삼계탕,맛있습니다,(긍정 확률 : 0.98) 긍정
MA010120220810193035,백년토종삼계탕,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810193035,백년토종삼계탕,맛있어요.,(긍정 확률 : 0.98) 긍정
MA010120220810193035,백년토종삼계탕,굿,(긍정 확률 : 0.94) 긍정
MA010120220810193035,백년토종삼계탕,같이간 일본인 언니가 너무 좋아했어요~~ 인삼의 깊은맛이 나고 맛있어요!!,(긍정 확률 : 0.99) 긍정
MA010120220810193035,백년토종삼계탕,몸보신하기 딱 좋아요!! 한끼든든💕,(긍정 확률 : 0.97) 긍정
MA010120220810193035,백년토종삼계탕,안국역 근처 삼계탕,(긍정 확률 : 0.90) 긍정
MA010120220810193035,백년토종삼계탕,굿,(긍정 확률 : 0.94) 긍정
MA010120220810193035,백년토종삼계탕,너어무 깔끔해서 매일 먹어도 안질릴 것 같아요!!,(긍정 확률 : 0.99) 긍정
MA010120220810193035,백년토종삼계탕,깔끔하고 담백한맛,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810354223,도트블랭킷 안국점,굿,(긍정 확률 : 0.94) 긍정
MA010120220810354223,도트블랭킷 안국점,굿,(긍정 확률 : 0.94) 긍정
MA010120220810354223,도트블랭킷 안국점,좋아요!,(긍정 확률 : 0.96) 긍정
MA010120220810354223,도트블랭킷 안국점,브런치 근래들어 젤 맛있게 먹은 집 사람 많아서 오픈 노려야 하는 집! 샐러드 추천,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,맛있고 좋긴한데요 사이드로 감자튀김 추가할 수 있는 걸로 알고 있는데 따로 메뉴 주문해야한다고 설명하셔서 지난 번 방문 때는 시이드로 먹었거든요 인터넷에 올라온 메뉴판에도 사이드로 추가금액 내면 가능한 걸로 알고 있는데 변경된 건가요?ㅠ 아님 주말엔 불가한 건가요?,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,오픈전부터 기다려서 들어왔어요,(긍정 확률 : 0.85) 긍정
MA010120220810354223,도트블랭킷 안국점,짱마쉿서요 커피도 맛있고 담에 또 가고싶어용,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,음식이 맛있어요~ 브런치로도 좋고 런치도 좋네요 건강한 맛이예요~ 점심땐 평일이라도 대기있으니 미리 가셔요~~,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810354223,도트블랭킷 안국점,인테리어도 이쁘고 음식도 맛있어요😋 매장이 작지만 대화하기 좋아요 평일 낮에 가서 여유롭게 힐링하고 싶어요,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,"허니 리코타, 아보카도 다 맛있게 잘먹었어요. 비주얼도 좋고, 가격도 나쁘지않고 분위기 좋았어요! 또 생각나용",(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,"샐러드, 음료 모두 너무 맛있고 분위기도 좋아요",(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,샐러드 신성하고 커피 진짜 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,굿~~,(긍정 확률 : 0.94) 긍정
MA010120220810354223,도트블랭킷 안국점,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810354223,도트블랭킷 안국점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220810354223,도트블랭킷 안국점,맛집이라서 왔어요,(긍정 확률 : 0.97) 긍정
MA010120220810354223,도트블랭킷 안국점,맛있어요~ 근데 매장이 작아서 대기인원이 많으니 여유있게 먹을수가 없어서 아쉬워요... 그렇다고 밖에 사람들 기다리는데 모른척하고 대화하며 앉아있을수가 없어서 후딱먹고 나왔네요...ㅠ,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,아보카도 파스타 샐러드도 맛났지만 전 과카몰리 쉬림프 블랭킷 정말 맛있었어요. 자몽에이드 찐~~ 완전 맛나게 먹고 왔어요.,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,웨이팅이 길어요 ~ 혹시나 하는 마음에 웨이팅 걸어두고 근처 가보고싶던 카페가서 배 채우고 현대미술관 가려고 했는데 웬열 !? 웨이팅 차례가 됐다길래 한번 방문해봤습니다 ㅎㅅㅎ 뭔가 그냥 지나치기에는 아쉬웠기에 ... 하하 !  간단하게 브런치 먹기에는 좋은 것 같아요 ~ 사실 그렇게 웨이팅을 하면서까지 먹을 특별한 맛은아니였던 것 같아요 🥲 ㅎㅎㅎ 맛이 없다는 건 아닙니다 !!! 괜찮아요 !!!!! 인테리어도 깔끔해서 더 좋았던 것 같아요 !!!,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220810354223,도트블랭킷 안국점,"사진 그대로 각각 9,500입니다 처음으로 가서 먹어봤는데 음,,, 그냥 보기에는 그럴듯 해도 자세히 보고 먹다보니 재료를 너무 아끼신듯.. 계란 후라이와 커팅한 삶은 계란은 성의가 없었어요 커팅한 삶은 계란에 소스도 없고 샐러드 양은 너무 적고 빵은 딱딱한 바게트 한 개만 깔려있고 달랑 한 개의 방울 토마토는 두 조각으로 잘려져 있고 물 셀프, 음식 셀프, 심지어 다 먹은 그릇도 셀프로 갖다드려야 했고 피클도 없었어요 점주님~ 양 좀 늘려주시던가, 아님 가격을 낮추시던가 하셔야겠어요..",(부정 확률 : 0.70) 부정
MA010120220810354223,도트블랭킷 안국점,좋은걸요,(긍정 확률 : 0.97) 긍정
MA010120220810354223,도트블랭킷 안국점,좋네요,(긍정 확률 : 0.98) 긍정
MA010120220810354223,도트블랭킷 안국점,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810354223,도트블랭킷 안국점,저번에 맛있게 먹어서 남자친구랑 가볍게 저녁먹으려고 왔어영,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220810354223,도트블랭킷 안국점,좋아요~ 대기가 많으니 오픈런하세요~,(긍정 확률 : 0.99) 긍정
MA010120220810354223,도트블랭킷 안국점,굿,(긍정 확률 : 0.94) 긍정
MA010120220810354223,도트블랭킷 안국점,굿굿,(긍정 확률 : 0.94) 긍정
MA010120220810354223,도트블랭킷 안국점,가볍게 식사하기 좋은 곳이에요. 점심시간에는 웨이팅 필수입ㄴㅣ다,(긍정 확률 : 0.99) 긍정
